Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Larry Hughes,WAS,.549,7.7,61,61,2358,467,1086,408,877,59,209,352,453,74,308,382,285,176,18,153,168,1345,.430,.465,.282,.777
Joe Johnson,PHO,.756,7.6,82,82,3240,544,1179,367,809,177,370,135,180,120,302,422,291,79,24,148,167,1400,.461,.454,.478,.750
Raef LaFrentz,BOS,.549,7.5,80,80,2196,341,688,259,463,82,225,120,148,154,399,553,98,42,99,70,262,884,.496,.559,.364,.811
Richard Hamilton,DET,.659,7.4,76,76,2926,510,1160,474,1042,36,118,368,429,74,221,295,372,77,13,217,232,1424,.440,.455,.305,.858
Dwight Howard,ORL,.439,7.3,82,82,2670,352,677,352,675,0,2,277,413,287,536,823,75,77,136,165,232,981,.520,.521,.000,.671
Peja Stojakovic,SAC,.610,7.3,66,66,2534,451,1016,277,583,174,433,253,275,62,223,285,138,79,12,102,157,1329,.444,.475,.402,.920
Wally Szczerbiak,MIN,.537,7.3,81,37,2558,465,919,402,750,63,169,260,304,82,221,303,191,40,16,132,178,1253,.506,.536,.373,.855
Kirk Hinrich,CHI,.573,7.2,77,77,2800,445,1122,300,714,145,408,171,216,32,272,304,494,122,21,176,244,1206,.397,.420,.355,.792
Jason Kidd,NJN,.512,7.2,66,65,2435,340,855,211,497,129,358,142,192,94,394,488,545,123,9,167,110,951,.398,.425,.360,.740
Rasheed Wallace,DET,.659,7.1,79,79,2687,467,1062,392,826,75,236,136,195,174,470,644,142,65,115,127,236,1145,.440,.475,.318,.697
Andre Miller,DEN,.598,7.0,82,82,2852,427,895,421,856,6,39,253,302,100,238,338,569,121,8,220,204,1113,.477,.492,.154,.838
Mike Miller,MEM,.549,7.0,76,51,2278,387,766,247,443,140,323,108,150,36,264,300,220,54,23,127,197,1022,.505,.558,.433,.720
Mehmet Okur,UTA,.317,7.0,82,25,2304,354,756,337,693,17,63,329,387,194,422,616,166,32,68,141,227,1054,.468,.486,.270,.850
P.J. Brown,NOH,.220,6.9,82,78,2817,338,758,338,758,0,0,210,243,266,471,737,178,74,50,101,233,886,.446,.446,,.864
Chris Bosh,TOR,.402,6.8,81,81,3017,473,1005,470,995,3,10,412,542,194,524,718,153,76,113,187,226,1361,.471,.472,.300,.760
Antonio Daniels,SEA,.634,6.8,75,2,2026,273,623,224,458,49,165,248,304,20,149,169,309,51,3,78,78,843,.438,.489,.297,.816
Pau Gasol,MEM,.549,6.8,56,53,1790,357,695,356,689,1,6,282,367,130,280,410,135,37,93,137,146,997,.514,.517,.167,.768
Bobby Simmons,LAC,.451,6.8,75,74,2799,474,1017,424,902,50,115,231,273,128,318,446,205,106,16,135,227,1229,.466,.470,.435,.846
Grant Hill,ORL,.439,6.6,67,67,2338,517,1015,514,1002,3,13,280,341,77,241,318,220,97,28,161,144,1317,.509,.513,.231,.821
Andre Iguodala,PHI,.524,6.6,82,82,2686,269,546,222,404,47,142,156,210,89,375,464,246,138,48,139,204,741,.493,.550,.331,.743
Kyle Korver,PHI,.524,6.6,82,57,2667,317,759,91,201,226,558,82,96,40,339,379,182,103,33,106,265,942,.418,.453,.405,.854
Reggie Miller,IND,.537,6.6,66,66,2105,314,719,218,421,96,298,250,268,18,138,156,146,50,5,77,109,974,.437,.518,.322,.933
Josh Howard,DAL,.707,6.4,76,76,2446,377,793,343,678,34,115,170,232,169,315,484,109,116,49,122,211,958,.475,.506,.296,.733
Steve Francis,ORL,.439,6.2,78,78,2978,563,1330,525,1203,38,127,499,606,126,324,450,547,112,28,317,273,1663,.423,.436,.299,.823
Michael Redd,MIL,.366,6.2,75,75,2848,625,1418,521,1125,104,293,369,432,72,240,312,172,63,8,133,152,1723,.441,.463,.355,.854
Brent Barry,SAS,.720,6.1,81,8,1742,194,459,94,179,100,280,113,135,29,161,190,178,39,20,64,123,601,.423,.525,.357,.837
Bruce Bowen,SAS,.720,6.1,82,82,2627,251,598,149,345,102,253,71,112,50,235,285,126,55,39,57,175,675,.420,.432,.403,.634
Earl Boykins,DEN,.598,6.0,82,5,2162,340,824,284,658,56,166,279,303,37,106,143,372,78,12,121,122,1015,.413,.432,.337,.921
Donyell Marshall,TOR,.402,6.0,65,2,1645,262,592,111,229,151,363,72,91,95,333,428,81,57,46,42,136,747,.443,.485,.416,.791
Marcus Camby,DEN,.598,5.8,66,66,2015,279,600,279,596,0,4,125,173,131,530,661,152,61,199,103,177,683,.465,.468,.000,.723
Quentin Richardson,PHO,.756,5.8,79,78,2839,407,1045,181,414,226,631,136,184,91,388,479,158,96,27,102,197,1176,.389,.437,.358,.739
Antonio McDyess,DET,.659,5.7,77,8,1797,307,598,307,597,0,1,126,192,177,305,482,71,46,52,93,204,740,.513,.514,.000,.656
Jason Richardson,GSW,.415,5.7,72,72,2724,610,1368,485,998,125,370,214,309,125,299,424,281,105,32,169,156,1559,.446,.486,.338,.693
Damon Stoudamire,POR,.329,5.7,81,70,2762,457,1165,276,675,181,490,182,199,56,254,310,458,86,2,164,158,1277,.392,.409,.369,.915
Rafer Alston,TOR,.402,5.5,80,78,2717,403,974,264,585,139,389,191,258,42,237,279,514,118,7,170,212,1136,.414,.451,.357,.740
Michael Finley,DAL,.707,5.5,64,64,2358,387,907,271,622,116,285,113,136,45,217,262,169,48,18,60,123,1003,.427,.436,.407,.831
Matt Harpring,UTA,.317,5.5,78,55,2584,418,855,409,812,9,43,245,315,196,284,480,142,70,16,133,250,1090,.489,.504,.209,.778
Andrei Kirilenko,UTA,.317,5.5,41,37,1349,207,420,184,343,23,77,203,259,89,166,255,132,67,136,90,101,640,.493,.536,.299,.784
Joe Smith,MIL,.366,5.5,74,73,2265,319,621,319,620,0,1,175,228,179,362,541,67,43,38,79,222,813,.514,.515,.000,.768
Shareef Abdur-Rahim,POR,.329,5.4,54,49,1867,337,670,322,631,15,39,220,254,123,269,392,111,49,26,117,150,909,.503,.510,.385,.866
Jeff Foster,IND,.537,5.4,61,43,1594,168,324,168,319,0,5,90,142,205,345,550,43,46,12,55,186,426,.519,.527,.000,.634
Antawn Jamison,WAS,.549,5.4,68,68,2605,519,1189,448,981,71,208,225,296,160,359,519,154,55,16,118,151,1334,.437,.457,.341,.760
Gary Payton,BOS,.549,5.4,77,77,2541,339,725,297,596,42,129,153,201,48,188,236,469,88,12,148,121,873,.468,.498,.326,.761
Luke Ridnour,SEA,.634,5.4,82,82,2571,299,739,232,561,67,178,159,180,55,149,204,483,94,23,149,185,824,.405,.414,.376,.883
Caron Butler,LAL,.415,5.3,77,77,2746,441,991,403,866,38,125,275,319,146,304,450,146,110,23,125,213,1195,.445,.465,.304,.862
Kenyon Martin,DEN,.598,5.3,70,67,2272,444,907,444,895,0,12,199,308,146,365,511,170,100,78,149,228,1087,.490,.496,.000,.646
Troy Murphy,GSW,.415,5.3,70,69,2375,392,947,333,799,59,148,233,319,251,505,756,97,53,33,108,190,1076,.414,.417,.399,.730
Dan Gadzuric,MIL,.366,5.2,81,81,1783,243,451,243,451,0,0,107,199,261,413,674,30,47,106,81,224,593,.539,.539,,.538
Brendan Haywood,WAS,.549,5.2,68,68,1865,239,427,239,427,0,0,159,261,202,262,464,57,52,114,96,218,637,.560,.560,,.609
Fred Hoiberg,MIN,.537,5.2,76,0,1272,139,284,69,139,70,145,89,102,32,149,181,85,50,15,20,105,437,.489,.496,.483,.873
Kurt Thomas,NYK,.402,5.2,80,80,2855,424,901,422,897,2,4,66,84,170,661,831,160,70,79,99,310,916,.471,.470,.500,.786
David Wesley,TOT,,5.2,80,79,2774,334,840,216,525,118,315,162,189,38,190,228,265,96,9,113,215,948,.398,.411,.375,.857
Lorenzen Wright,MEM,.549,5.2,80,77,2287,320,683,320,680,0,3,131,198,177,436,613,87,58,69,100,251,771,.469,.471,.000,.662
Morris Peterson,TOR,.402,5.1,82,61,2510,356,848,227,513,129,335,188,226,71,269,340,169,91,18,93,219,1029,.420,.442,.385,.832
Carmelo Anthony,DEN,.598,4.9,75,75,2608,530,1230,488,1072,42,158,456,573,141,285,426,194,68,30,224,229,1558,.431,.455,.266,.796
Primoz Brezec,CHA,.220,4.9,72,72,2276,387,756,387,756,0,0,164,220,226,305,531,86,33,55,106,183,938,.512,.512,,.745
Mike Dunleavy,GSW,.415,4.9,79,79,2570,408,905,301,629,107,276,134,172,97,338,435,203,79,26,132,198,1057,.451,.479,.388,.779
Greg Buckner,DEN,.598,4.8,70,41,1522,160,303,111,182,49,121,63,81,66,142,208,133,75,6,49,169,432,.528,.610,.405,.778
Jason Hart,CHA,.220,4.8,74,27,1887,257,573,222,478,35,95,157,200,18,185,203,367,99,14,102,167,706,.449,.464,.368,.785
Fred Jones,IND,.537,4.8,77,14,2268,275,647,188,418,87,229,176,207,34,208,242,196,61,31,114,171,813,.425,.450,.380,.850
Jalen Rose,TOR,.402,4.8,81,65,2710,527,1159,419,885,108,274,333,390,44,232,276,209,63,10,180,190,1495,.455,.473,.394,.854
Bob Sura,HOU,.622,4.8,61,59,1922,215,504,160,349,55,155,141,188,79,258,337,317,65,7,147,168,626,.427,.458,.355,.750
Dikembe Mutombo,HOU,.622,4.7,80,2,1212,108,217,108,217,0,0,106,143,150,276,426,10,16,101,51,135,322,.498,.498,,.741
Lamar Odom,LAL,.415,4.7,64,64,2320,366,774,330,657,36,117,207,298,134,519,653,238,42,65,161,211,975,.473,.502,.308,.695
