Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Nikola Vucevic,ORL,.305,7.0,74,74,2529,631,1206,629,1200,2,6,164,218,238,572,810,147,54,54,148,220,1428,.523,.524,.333,.752
Mike Conley,MEM,.671,6.8,70,70,2225,393,882,286,605,107,277,214,249,29,180,209,375,89,14,156,139,1107,.446,.473,.386,.859
Goran Dragic,TOT,,6.8,78,78,2640,502,1002,412,743,90,259,181,234,81,193,274,350,78,15,173,195,1275,.501,.555,.347,.774
Greg Monroe,DET,.390,6.8,69,57,2137,423,853,423,853,0,0,252,336,229,475,704,142,78,34,149,148,1098,.496,.496,,.750
Tristan Thompson,CLE,.646,6.8,82,15,2194,267,488,267,488,0,0,159,248,274,383,657,39,34,61,83,189,693,.547,.547,,.641
Harrison Barnes,GSW,.817,6.7,82,82,2318,316,656,229,441,87,215,108,150,117,336,453,116,61,19,71,146,827,.482,.519,.405,.720
Khris Middleton,MIL,.500,6.7,79,58,2378,406,869,297,601,109,268,134,156,48,299,347,182,122,11,113,183,1055,.467,.494,.407,.859
J.J. Redick,LAC,.683,6.7,78,78,2409,447,938,247,480,200,458,183,203,22,145,167,137,39,8,95,134,1277,.477,.515,.437,.901
Trevor Ariza,HOU,.683,6.6,82,82,2930,366,910,172,355,194,555,122,143,77,382,459,209,152,17,141,186,1048,.402,.485,.350,.853
Lou Williams,TOR,.598,6.6,80,0,2016,375,928,223,481,152,447,340,395,24,127,151,164,88,10,101,103,1242,.404,.464,.340,.861
Tyler Zeller,BOS,.488,6.5,82,59,1731,340,619,340,619,0,0,153,186,146,319,465,113,18,52,76,205,833,.549,.549,,.823
Enes Kanter,TOT,,6.4,75,74,2135,482,928,466,883,16,45,183,234,277,394,671,55,36,29,145,189,1163,.519,.528,.356,.782
Ed Davis,LAL,.256,6.3,79,24,1840,282,469,282,469,0,0,92,189,230,370,600,94,49,98,58,202,656,.601,.601,,.487
Giannis Antetokounmpo,MIL,.500,6.2,81,71,2541,383,780,376,736,7,44,257,347,100,442,542,207,73,85,173,254,1030,.491,.511,.159,.741
Wesley Matthews,POR,.622,6.2,60,60,2024,337,752,164,307,173,445,109,145,38,184,222,139,77,10,81,132,956,.448,.534,.389,.752
Rudy Gay,SAC,.354,6.1,68,67,2408,508,1116,429,896,79,220,337,393,98,301,399,250,71,41,183,157,1432,.455,.479,.359,.858
Patrick Patterson,TOR,.598,6.1,81,4,2156,240,535,135,252,105,283,63,80,127,306,433,155,60,44,54,149,648,.449,.536,.371,.788
Isaiah Thomas,TOT,,6.1,67,1,1726,335,797,206,451,129,346,302,348,33,120,153,284,57,5,143,150,1101,.420,.457,.373,.868
Brandan Wright,TOT,,6.1,75,7,1449,233,363,233,360,0,3,78,112,128,193,321,41,50,94,34,102,544,.642,.647,.000,.696
DeMarcus Cousins,SAC,.354,6.0,59,59,2013,498,1066,496,1058,2,8,423,541,185,562,747,210,90,103,254,241,1421,.467,.469,.250,.782
Nikola Mirotic,CHI,.610,5.7,82,3,1654,253,624,154,311,99,313,228,284,63,341,404,97,54,54,89,172,833,.405,.495,.316,.803
Anthony Morrow,OKC,.549,5.7,74,0,1806,285,615,144,290,141,325,79,89,40,155,195,60,54,11,38,135,790,.463,.497,.434,.888
Timofey Mozgov,TOT,,5.7,81,80,2045,314,566,312,560,2,6,155,216,203,388,591,55,33,97,116,227,785,.555,.557,.333,.718
Kenneth Faried,DEN,.366,5.6,75,71,2086,373,736,372,728,1,8,199,288,242,426,668,89,62,57,118,211,946,.507,.511,.125,.691
Serge Ibaka,OKC,.549,5.6,64,64,2116,374,786,297,581,77,205,92,110,135,364,499,55,30,155,97,194,917,.476,.511,.376,.836
Joakim Noah,CHI,.610,5.6,67,67,2049,190,427,190,425,0,2,105,174,219,427,646,312,48,74,123,203,485,.445,.447,.000,.603
Chandler Parsons,DAL,.610,5.5,66,66,2186,383,829,251,482,132,347,139,193,64,259,323,161,69,19,96,140,1037,.462,.521,.380,.720
Paul Pierce,WAS,.561,5.5,73,73,1914,293,656,175,353,118,303,164,210,45,249,294,144,46,24,92,160,868,.447,.496,.389,.781
Luol Deng,MIA,.451,5.4,72,72,2421,369,787,291,567,78,220,191,251,103,273,376,139,65,22,108,109,1007,.469,.513,.355,.761
George Hill,IND,.463,5.4,43,36,1267,255,535,186,342,69,193,113,143,25,154,179,220,44,14,69,111,692,.477,.544,.358,.790
Brandon Bass,BOS,.488,5.3,82,43,1929,344,683,335,651,9,32,169,214,139,259,398,104,41,32,83,140,866,.504,.515,.281,.790
Hassan Whiteside,MIA,.451,5.3,48,32,1142,243,387,243,387,0,0,78,156,145,337,482,6,27,123,58,129,564,.628,.628,,.500
Nicolas Batum,POR,.622,5.2,71,71,2380,240,600,140,291,100,309,84,98,62,354,416,341,78,40,132,106,664,.400,.481,.324,.857
Andrew Bogut,GSW,.817,5.2,67,65,1583,200,355,200,355,0,0,22,42,141,402,543,180,39,113,106,188,422,.563,.563,,.524
Jeff Green,TOT,,5.2,78,70,2454,416,967,319,675,97,292,239,287,64,264,328,134,53,34,108,147,1168,.430,.473,.332,.833
Andre Iguodala,GSW,.817,5.1,77,0,2069,231,496,157,284,74,212,68,114,44,213,257,228,89,25,88,100,604,.466,.553,.349,.596
Amir Johnson,TOR,.598,5.1,75,72,1979,298,519,279,473,19,46,79,129,159,297,456,117,44,59,110,225,694,.574,.590,.413,.612
Robin Lopez,POR,.622,5.1,59,59,1638,234,437,234,436,0,1,98,127,190,204,394,55,16,84,73,122,566,.535,.537,.000,.772
Omer Asik,NOP,.549,5.0,76,76,1982,213,412,213,412,0,0,131,225,244,504,748,72,29,54,95,144,557,.517,.517,,.582
Gorgui Dieng,MIN,.195,4.9,73,49,2193,259,512,258,506,1,6,191,244,223,386,609,146,71,126,126,188,710,.506,.510,.167,.783
Reggie Jackson,TOT,,4.9,77,40,2268,432,996,360,755,72,241,181,218,56,271,327,462,62,9,186,167,1117,.434,.477,.299,.830
P.J. Tucker,PHO,.476,4.9,78,63,2383,261,596,174,344,87,252,104,143,114,388,502,122,107,23,96,179,713,.438,.506,.345,.727
Kevin Durant,OKC,.549,4.8,27,27,913,238,467,174,308,64,159,146,171,16,162,178,110,24,25,74,40,686,.510,.565,.403,.854
Taj Gibson,CHI,.610,4.8,62,17,1692,254,506,254,506,0,0,132,184,162,234,396,71,36,75,77,162,640,.502,.502,,.717
Tobias Harris,ORL,.305,4.8,68,63,2369,442,949,355,710,87,239,193,245,73,357,430,124,69,36,115,134,1164,.466,.500,.364,.788
Courtney Lee,MEM,.671,4.8,77,74,2354,288,643,198,419,90,224,111,129,21,157,178,151,75,12,78,129,777,.448,.473,.402,.860
Mason Plumlee,BRK,.463,4.8,82,45,1743,280,489,280,486,0,3,157,317,175,337,512,74,65,63,106,207,717,.573,.576,.000,.495
Al Jefferson,CHO,.402,4.7,65,61,1992,486,1010,484,1005,2,5,108,165,99,449,548,113,47,84,68,139,1082,.481,.482,.400,.655
Donatas Motiejunas,HOU,.683,4.7,71,62,2037,353,700,304,567,49,133,100,166,137,284,421,130,56,34,123,203,855,.504,.536,.368,.602
Tyreke Evans,NOP,.549,4.6,79,76,2690,521,1165,452,938,69,227,202,291,82,334,416,521,100,37,246,198,1313,.447,.482,.304,.694
Markieff Morris,PHO,.476,4.6,82,82,2581,512,1100,455,921,57,179,177,232,110,396,506,192,101,39,170,245,1258,.465,.494,.318,.763
Cory Joseph,SAS,.671,4.5,79,14,1444,207,411,191,367,16,44,105,143,44,148,192,188,46,17,67,105,535,.504,.520,.364,.734
Brandon Knight,TOT,,4.5,63,61,2035,375,888,250,567,125,321,195,223,28,216,244,330,90,10,189,114,1070,.422,.441,.389,.874
Kemba Walker,CHO,.402,4.5,62,58,2119,378,981,293,701,85,280,234,283,35,185,220,318,89,31,100,92,1075,.385,.418,.304,.827
Luis Scola,IND,.463,4.4,81,16,1659,300,642,295,622,5,20,158,226,138,388,526,105,47,18,94,192,763,.467,.474,.250,.699
Matt Barnes,LAC,.683,4.3,76,74,2271,277,624,141,248,136,376,74,95,51,251,302,114,67,50,87,240,764,.444,.569,.362,.779
David West,IND,.463,4.3,66,66,1895,323,686,319,666,4,20,119,161,108,341,449,223,48,48,120,160,769,.471,.479,.200,.739
Marvin Williams,CHO,.402,4.3,78,37,2035,210,495,115,230,95,265,62,87,58,328,386,100,69,36,60,146,577,.424,.500,.358,.713
Devin Harris,DAL,.610,4.2,76,3,1685,219,524,124,258,95,266,132,162,13,122,135,237,78,14,85,147,665,.418,.481,.357,.815
Roy Hibbert,IND,.463,4.2,76,76,1926,317,710,317,708,0,2,168,204,156,384,540,84,18,125,107,216,802,.446,.448,.000,.824
Zaza Pachulia,MIL,.500,4.2,73,45,1730,240,529,240,526,0,3,126,160,197,303,500,178,80,21,133,170,606,.454,.456,.000,.788
