Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
DeMar DeRozan,TOR,.587,6.6,56,56,1989,550,1178,526,1091,24,87,421,496,54,250,304,206,59,10,135,108,1545,.467,.482,.276,.849
Hassan Whiteside,MIA,.469,6.6,59,59,1933,410,740,410,740,0,0,160,269,211,620,831,40,44,120,122,169,980,.554,.554,,.595
Damian Lillard,POR,.426,6.5,56,56,2015,480,1094,335,685,145,409,353,394,37,244,281,330,41,17,149,125,1458,.439,.489,.355,.896
John Wall,WAS,.607,6.5,59,59,2167,482,1085,418,882,64,203,306,375,50,219,269,637,119,38,252,115,1334,.444,.474,.315,.816
Jeff Teague,IND,.508,6.2,63,63,2047,307,695,244,515,63,180,284,331,28,238,266,507,84,29,171,132,961,.442,.474,.350,.858
Myles Turner,IND,.508,6.1,62,62,1919,353,682,318,582,35,100,200,250,98,341,439,73,56,130,84,205,941,.518,.546,.350,.800
Marcin Gortat,WAS,.607,6.0,61,61,2056,311,532,311,530,0,2,89,128,191,491,682,93,34,57,98,180,711,.585,.587,.000,.695
Tristan Thompson,CLE,.677,5.9,62,62,1877,205,353,205,350,0,3,93,181,233,369,602,61,31,70,52,144,503,.581,.586,.000,.514
LaMarcus Aldridge,SAS,.790,5.8,57,57,1860,386,818,369,779,17,39,195,241,138,291,429,117,33,66,83,131,984,.472,.474,.436,.809
Eric Bledsoe,PHO,.333,5.8,62,62,2056,425,969,330,681,95,288,371,437,51,255,306,398,87,29,204,157,1316,.439,.485,.330,.849
Goran Dragic,MIA,.469,5.8,56,56,1889,410,847,318,630,92,217,219,278,45,169,214,337,62,10,170,157,1131,.484,.505,.424,.788
Paul Millsap,ATL,.540,5.7,60,60,2050,377,854,309,640,68,214,265,348,100,375,475,223,83,56,134,159,1087,.441,.483,.318,.761
C.J. McCollum,POR,.426,5.5,61,61,2122,533,1106,383,748,150,358,208,232,48,179,227,218,61,37,142,173,1424,.482,.512,.419,.897
Jonas Valanciunas,TOR,.587,5.5,61,61,1595,297,544,297,544,0,0,140,167,175,406,581,44,28,43,87,168,734,.546,.546,,.838
Lou Williams,TOT,,5.5,64,1,1543,353,805,215,445,138,360,325,368,17,125,142,194,70,14,126,78,1169,.439,.483,.383,.883
Andre Drummond,DET,.492,5.4,62,62,1887,394,743,392,737,2,6,117,283,259,596,855,62,105,73,125,178,907,.530,.532,.333,.413
Blake Griffin,LAC,.603,5.4,43,43,1457,347,712,330,657,17,55,240,318,89,277,366,221,42,20,104,113,951,.487,.502,.309,.755
Kevin Love,CLE,.677,5.4,46,46,1466,292,681,173,371,119,310,218,249,115,395,510,88,42,16,98,82,921,.429,.466,.384,.876
Danilo Gallinari,DEN,.460,5.3,51,51,1724,263,592,168,345,95,247,280,313,30,223,253,106,35,12,67,79,901,.444,.487,.385,.895
Jae Crowder,BOS,.625,5.2,54,54,1750,249,537,129,238,120,299,126,150,33,266,299,115,52,17,49,122,744,.464,.542,.401,.840
Tobias Harris,DET,.492,5.2,63,38,1984,397,816,314,577,83,239,143,165,35,289,324,104,43,30,78,100,1020,.487,.544,.347,.867
Steven Adams,OKC,.556,5.1,61,61,1862,302,528,302,526,0,2,128,198,213,270,483,69,67,66,119,149,732,.572,.574,.000,.646
George Hill,UTA,.625,5.1,38,38,1212,228,476,152,290,76,186,135,169,19,107,126,162,39,10,64,96,667,.479,.524,.409,.799
Andre Iguodala,GSW,.825,5.1,61,0,1588,152,304,101,162,51,142,52,73,46,200,246,211,61,28,46,81,407,.500,.623,.359,.712
Tyler Johnson,MIA,.469,4.9,55,0,1670,273,629,204,438,69,191,152,198,39,193,232,182,69,37,57,137,767,.434,.466,.361,.768
Klay Thompson,GSW,.825,4.9,61,61,2085,487,1055,288,564,199,491,154,180,40,180,220,127,49,27,107,112,1327,.462,.511,.405,.856
JaMychal Green,MEM,.563,4.8,62,61,1758,202,407,159,293,43,114,114,141,136,321,457,72,40,29,79,214,561,.496,.543,.377,.809
Trevor Ariza,HOU,.688,4.7,64,64,2201,257,640,101,186,156,454,66,90,44,317,361,140,115,17,60,102,736,.402,.543,.344,.733
Ryan Anderson,HOU,.688,4.6,61,61,1846,276,665,106,241,170,424,120,141,99,197,296,58,29,13,51,124,842,.415,.440,.401,.851
David Lee,SAS,.790,4.6,61,7,1126,192,319,192,319,0,0,61,86,111,231,342,94,26,28,61,101,445,.602,.602,,.709
Mason Plumlee,TOT,,4.6,62,56,1699,259,489,259,483,0,6,141,250,131,357,488,238,57,66,104,176,659,.530,.536,.000,.564
Carmelo Anthony,NYK,.406,4.5,62,62,2131,522,1193,390,833,132,360,263,317,55,319,374,179,54,30,131,165,1439,.438,.468,.367,.830
Patrick Beverley,HOU,.688,4.5,50,50,1528,175,405,90,189,85,216,45,54,67,229,296,220,80,21,75,164,480,.432,.476,.394,.833
Serge Ibaka,TOT,,4.5,62,62,1921,384,787,288,544,96,243,85,100,109,319,428,62,38,100,78,161,949,.488,.529,.395,.850
Enes Kanter,OKC,.556,4.5,53,0,1154,297,540,292,506,5,34,162,206,142,223,365,56,25,33,90,115,761,.550,.577,.147,.786
Greg Monroe,MIL,.468,4.5,61,0,1354,285,538,285,536,0,2,138,186,126,278,404,138,76,31,96,123,708,.530,.532,.000,.742
Clint Capela,HOU,.688,4.4,49,43,1144,265,413,265,413,0,0,74,135,121,257,378,42,25,64,65,134,604,.642,.642,,.548
Gorgui Dieng,MIN,.403,4.4,62,62,1973,260,516,249,485,11,31,94,121,141,351,492,114,66,65,82,192,625,.504,.513,.355,.777
Pau Gasol,SAS,.790,4.4,45,39,1179,215,423,184,360,31,63,84,127,69,285,354,116,17,52,56,78,545,.508,.511,.492,.661
Kentavious Caldwell-Pope,DET,.492,4.3,58,58,1985,297,722,172,388,125,334,122,146,47,153,200,159,75,11,68,98,841,.411,.443,.374,.836
Michael Kidd-Gilchrist,CHO,.444,4.3,62,62,1830,217,478,216,469,1,9,116,151,131,343,474,88,62,61,48,142,551,.454,.461,.111,.768
Ricky Rubio,MIN,.403,4.3,56,56,1807,157,403,117,266,40,137,157,183,53,173,226,485,102,6,140,143,511,.390,.440,.292,.858
Harrison Barnes,DAL,.419,4.2,62,62,2223,499,1055,436,870,63,185,185,217,79,240,319,96,55,13,80,99,1246,.473,.501,.341,.853
Seth Curry,DAL,.419,4.2,58,30,1680,284,586,170,322,114,264,64,76,24,128,152,160,70,6,77,108,746,.485,.528,.432,.842
Dewayne Dedmon,SAS,.790,4.2,56,18,968,123,192,123,192,0,0,51,71,90,272,362,34,30,47,42,136,297,.641,.641,,.718
Dwight Powell,DAL,.419,4.2,60,1,1052,149,279,143,252,6,27,82,107,80,169,249,43,56,33,21,105,386,.534,.567,.222,.766
Tyson Chandler,PHO,.333,4.1,47,46,1298,153,228,153,228,0,0,91,124,155,385,540,30,33,24,67,126,397,.671,.671,,.734
Al Horford,BOS,.625,4.1,50,50,1638,278,611,208,407,70,204,75,92,63,268,331,246,34,72,84,110,701,.455,.511,.343,.815
Joe Ingles,UTA,.625,4.1,64,18,1438,148,323,58,119,90,204,38,47,14,173,187,149,77,5,72,122,424,.458,.487,.441,.809
Jon Leuer,DET,.492,4.1,57,26,1555,257,519,215,377,42,142,79,89,77,245,322,93,26,21,53,119,635,.495,.570,.296,.888
Jabari Parker,MIL,.468,4.1,51,50,1728,399,814,334,636,65,178,162,218,79,234,313,142,51,22,92,111,1025,.490,.525,.365,.743
Paul George,IND,.508,4.0,56,56,1977,432,970,299,625,133,345,244,266,46,301,347,186,83,17,166,152,1241,.445,.478,.386,.917
Amir Johnson,BOS,.625,4.0,63,60,1246,168,295,146,241,22,54,52,78,98,195,293,110,37,47,56,169,410,.569,.606,.407,.667
Nicolas Batum,CHO,.444,3.9,60,60,2092,302,758,187,435,115,323,198,229,42,368,410,352,62,26,161,93,917,.398,.430,.356,.865
Kenneth Faried,DEN,.460,3.9,49,29,1078,179,320,179,315,0,5,118,171,152,231,383,43,35,36,49,104,476,.559,.568,.000,.690
Kristaps Porzingis,NYK,.406,3.9,54,53,1770,359,802,262,541,97,261,167,210,92,298,390,71,38,101,93,204,982,.448,.484,.372,.795
Cody Zeller,CHO,.444,3.9,43,39,1147,180,312,180,311,0,1,98,147,102,183,285,64,35,41,50,135,458,.577,.579,.000,.667
Marcus Morris,DET,.492,3.8,62,62,2056,345,808,246,515,99,293,119,150,65,236,301,134,47,20,70,126,908,.427,.478,.338,.793
Zaza Pachulia,GSW,.825,3.8,51,51,944,123,223,123,222,0,1,80,103,106,197,303,98,46,25,61,119,326,.552,.554,.000,.777
Andrew Wiggins,MIN,.403,3.8,62,62,2304,534,1162,458,945,76,217,299,394,80,177,257,151,63,23,146,135,1443,.460,.485,.350,.759
James Johnson,MIA,.469,3.7,58,0,1534,267,551,203,363,64,188,104,148,54,228,282,200,54,65,127,154,702,.485,.559,.340,.703
Patty Mills,SAS,.790,3.7,61,4,1315,211,479,103,216,108,263,51,61,19,91,110,199,51,1,78,86,581,.441,.477,.411,.836
Brook Lopez,BRK,.177,3.6,57,57,1690,414,879,317,592,97,287,235,288,85,205,290,141,31,98,137,148,1160,.471,.535,.338,.816
Markieff Morris,WAS,.607,3.6,59,59,1891,326,724,268,563,58,161,153,185,88,309,397,110,71,36,109,197,863,.450,.476,.360,.827
Lucas Nogueira,TOR,.587,3.6,51,6,1058,103,151,100,142,3,9,44,67,80,154,234,40,50,87,45,134,253,.682,.704,.333,.657
Marreese Speights,LAC,.603,3.6,63,1,1010,194,444,111,223,83,221,113,129,70,216,286,51,20,31,48,178,584,.437,.498,.376,.876
Eric Gordon,HOU,.688,3.5,58,8,1769,334,804,130,272,204,532,110,132,19,132,151,154,37,29,98,117,982,.415,.478,.383,.833
Montrezl Harrell,HOU,.688,3.5,49,14,903,191,295,190,292,1,3,63,99,72,110,182,59,19,34,40,99,446,.647,.651,.333,.636
Darren Collison,SAC,.397,3.4,55,51,1703,287,598,219,441,68,157,109,127,20,101,121,234,57,7,88,102,751,.480,.497,.433,.858
Zach LaVine,MIN,.403,3.4,47,47,1749,326,710,206,400,120,310,117,140,18,141,159,139,41,10,85,104,889,.459,.515,.387,.836
Marvin Williams,CHO,.444,3.4,57,57,1677,225,543,126,264,99,279,91,107,59,266,325,68,40,36,44,101,640,.414,.477,.355,.850
Taj Gibson,TOT,,3.3,61,55,1641,295,573,292,560,3,13,95,132,127,280,407,66,32,56,86,136,688,.515,.521,.231,.720
Nene Hilario,HOU,.688,3.3,54,7,935,179,288,176,281,3,7,99,167,73,144,217,46,42,36,58,136,460,.622,.626,.429,.593
Ersan Ilyasova,TOT,,3.3,63,40,1664,314,710,196,382,118,328,124,159,80,281,361,104,44,17,87,154,870,.442,.513,.360,.780
