Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Kemba Walker,CHO,.585,9.9,81,81,2885,568,1331,386,841,182,490,371,438,56,301,357,421,126,39,171,111,1689,.427,.459,.371,.847
Isaiah Thomas,BOS,.585,9.7,82,79,2644,591,1382,424,917,167,465,474,544,46,197,243,509,91,9,220,167,1823,.428,.462,.359,.871
Al Horford,ATL,.585,9.4,82,82,2631,529,1048,441,792,88,256,103,129,148,448,596,263,68,121,107,163,1249,.505,.557,.344,.798
Paul George,IND,.549,9.2,81,81,2819,605,1449,395,883,210,566,454,528,79,484,563,329,152,29,265,230,1874,.418,.447,.371,.860
Damian Lillard,POR,.537,9.2,75,75,2676,618,1474,389,864,229,610,414,464,45,257,302,512,65,28,242,165,1879,.419,.450,.375,.892
Jimmy Butler,CHI,.512,9.1,67,67,2474,470,1035,406,830,64,205,395,475,79,279,358,321,110,43,132,124,1399,.454,.489,.312,.832
Gordon Hayward,UTA,.488,8.9,80,80,2893,521,1202,378,792,143,410,393,477,61,336,397,296,95,27,202,183,1578,.433,.477,.349,.824
Tristan Thompson,CLE,.695,8.7,82,34,2269,247,420,247,420,0,0,149,242,268,470,738,62,38,51,61,202,643,.588,.588,,.616
Kevin Love,CLE,.695,8.5,77,77,2424,409,977,251,538,158,439,258,314,149,613,762,186,58,41,142,159,1234,.419,.467,.360,.822
Karl-Anthony Towns,MIN,.354,8.3,82,82,2627,625,1153,595,1065,30,88,223,275,229,629,858,161,58,138,183,245,1503,.542,.559,.341,.811
Enes Kanter,OKC,.671,8.1,82,1,1721,414,719,404,698,10,21,200,251,249,415,664,33,26,33,115,166,1038,.576,.579,.476,.797
Klay Thompson,GSW,.890,8.0,80,80,2666,651,1386,375,736,276,650,193,221,35,271,306,166,60,49,138,152,1771,.470,.510,.425,.873
Marvin Williams,CHO,.585,7.8,81,81,2338,338,747,186,369,152,378,120,144,127,394,521,110,58,77,62,133,948,.452,.504,.402,.833
Greg Monroe,MIL,.402,7.5,79,67,2314,491,941,491,940,0,1,228,308,218,478,696,178,72,67,129,163,1210,.522,.522,.000,.740
Andre Drummond,DET,.537,7.4,81,81,2666,552,1060,550,1054,2,6,208,586,395,803,1198,67,119,112,155,245,1314,.521,.522,.333,.355
Jae Crowder,BOS,.585,7.3,73,73,2308,360,813,238,450,122,363,196,239,70,303,373,135,126,35,83,198,1038,.443,.529,.336,.820
Marcin Gortat,WAS,.500,7.3,75,74,2256,433,764,433,763,0,1,146,207,222,519,741,106,47,96,121,193,1012,.567,.567,.000,.705
Anthony Davis,NOP,.366,7.2,61,61,2164,560,1136,525,1028,35,108,326,430,130,497,627,116,78,125,121,148,1481,.493,.511,.324,.758
Giannis Antetokounmpo,MIL,.402,7.1,80,79,2823,513,1013,485,904,28,109,296,409,113,499,612,345,94,113,208,258,1350,.506,.537,.257,.724
Derrick Favors,UTA,.488,7.1,62,59,1983,418,811,418,807,0,4,180,254,169,334,503,94,74,91,104,150,1016,.515,.518,.000,.709
Pau Gasol,CHI,.512,7.1,72,72,2291,467,995,443,926,24,69,229,289,155,638,793,294,42,146,164,148,1187,.469,.478,.348,.792
Reggie Jackson,DET,.537,6.9,79,79,2424,540,1244,422,910,118,334,291,337,58,195,253,492,59,11,223,187,1489,.434,.464,.353,.864
Jonas Valanciunas,TOR,.683,6.9,60,59,1557,303,536,303,536,0,0,162,213,184,363,547,42,25,80,85,158,768,.565,.565,,.761
Dirk Nowitzki,DAL,.512,6.8,75,75,2364,498,1112,372,770,126,342,250,280,52,437,489,132,52,52,84,161,1372,.448,.483,.368,.893
Ed Davis,POR,.537,6.7,81,0,1684,206,337,206,337,0,0,114,204,224,375,599,88,57,72,64,202,526,.611,.611,,.559
Nikola Jokic,DEN,.402,6.7,80,55,1733,307,600,279,516,28,84,154,190,181,379,560,189,79,50,104,208,796,.512,.541,.333,.811
J.J. Redick,LAC,.646,6.7,75,75,2097,422,880,222,459,200,421,182,205,10,129,139,106,42,5,78,135,1226,.480,.484,.475,.888
Tobias Harris,TOT,,6.6,76,74,2513,417,889,337,650,80,239,202,243,96,414,510,169,65,40,108,153,1116,.469,.518,.335,.831
Dwight Howard,HOU,.500,6.6,71,71,2280,372,600,372,594,0,6,232,474,238,597,835,98,69,113,166,219,976,.620,.626,.000,.489
Steven Adams,OKC,.671,6.5,80,80,2014,261,426,261,426,0,0,114,196,219,314,533,62,42,89,84,223,636,.613,.613,,.582
Carmelo Anthony,NYK,.390,6.4,72,72,2530,567,1307,462,997,105,310,334,403,98,458,556,299,62,38,176,180,1573,.434,.463,.339,.829
Chris Bosh,MIA,.585,6.4,53,53,1778,358,767,277,545,81,222,213,268,48,342,390,128,36,34,78,101,1010,.467,.508,.365,.795
Luol Deng,MIA,.585,6.4,74,73,2394,339,745,251,489,88,256,145,192,108,335,443,140,74,29,81,122,911,.455,.513,.344,.755
Rudy Gobert,UTA,.488,6.4,61,60,1932,198,354,198,354,0,0,161,283,208,460,668,91,45,135,114,163,557,.559,.559,,.569
Danilo Gallinari,DEN,.402,6.3,53,53,1839,287,700,200,461,87,239,375,432,52,229,281,135,42,19,77,87,1036,.410,.434,.364,.868
Cody Zeller,CHO,.585,6.3,73,60,1774,231,437,230,427,1,10,175,232,138,317,455,71,57,63,68,204,638,.529,.539,.100,.754
George Hill,IND,.549,6.2,74,73,2524,326,739,198,425,128,314,114,150,58,240,298,259,83,17,101,149,894,.441,.466,.408,.760
Brook Lopez,BRK,.256,6.2,73,73,2457,591,1157,589,1143,2,14,317,403,204,369,573,147,58,124,175,215,1501,.511,.515,.143,.787
Ian Mahinmi,IND,.549,6.2,71,71,1816,264,448,264,448,0,0,132,225,138,369,507,104,65,75,100,220,660,.589,.589,,.587
Khris Middleton,MIL,.402,6.1,79,79,2852,507,1142,364,781,143,361,277,312,44,258,302,331,131,19,180,204,1434,.444,.466,.396,.888
Mason Plumlee,POR,.537,6.1,82,82,2084,267,517,267,513,0,4,215,335,201,427,628,226,68,85,154,253,749,.516,.520,.000,.642
Rodney Hood,UTA,.488,6.0,79,79,2541,408,972,247,523,161,449,172,200,38,229,267,213,73,16,125,202,1149,.420,.472,.359,.860
C.J. McCollum,POR,.537,6.0,80,80,2780,641,1431,444,959,197,472,187,226,47,212,259,341,97,23,196,187,1666,.448,.463,.417,.827
Zaza Pachulia,DAL,.512,6.0,76,69,2004,219,470,219,467,0,3,212,276,249,469,718,128,64,22,119,181,650,.466,.469,.000,.768
Bismack Biyombo,TOR,.683,5.9,82,22,1808,156,288,156,287,0,1,142,226,182,473,655,29,19,133,71,225,454,.542,.544,.000,.628
Gorgui Dieng,MIN,.354,5.9,82,39,2220,308,579,302,559,6,20,205,248,157,428,585,143,94,96,140,219,827,.532,.540,.300,.827
Amir Johnson,BOS,.585,5.9,79,76,1800,249,426,239,383,10,43,69,121,178,327,505,138,52,83,94,214,577,.585,.624,.233,.570
Jeff Teague,ATL,.585,5.9,79,78,2255,434,988,324,713,110,275,261,312,33,181,214,470,97,24,218,167,1239,.439,.454,.400,.837
Robin Lopez,NYK,.390,5.8,82,82,2219,357,662,357,661,0,1,128,161,268,334,602,114,16,129,133,182,842,.539,.540,.000,.795
Tony Parker,SAS,.817,5.8,72,72,1980,350,710,323,645,27,65,130,171,17,159,176,379,54,11,131,114,857,.493,.501,.415,.760
Ricky Rubio,MIN,.354,5.8,76,76,2323,219,586,157,396,62,190,266,314,40,286,326,658,162,10,193,201,766,.374,.396,.326,.847
DeMarcus Cousins,SAC,.402,5.7,65,65,2246,601,1332,531,1122,70,210,476,663,158,589,747,214,101,92,249,236,1748,.451,.473,.333,.718
Evan Fournier,ORL,.427,5.7,79,71,2566,429,929,273,539,156,390,199,238,33,192,225,213,96,2,133,214,1213,.462,.506,.400,.836
John Wall,WAS,.500,5.7,77,77,2784,572,1349,457,1021,115,328,272,344,42,337,379,789,145,59,318,159,1531,.424,.448,.351,.791
Otto Porter,WAS,.500,5.6,75,73,2276,339,717,241,450,98,267,95,126,97,294,391,120,105,32,70,163,871,.473,.536,.367,.754
Kenneth Faried,DEN,.402,5.5,67,64,1694,349,626,348,624,1,2,136,222,235,346,581,79,32,60,91,169,835,.558,.558,.500,.613
Serge Ibaka,OKC,.671,5.5,78,78,2500,416,869,356,685,60,184,91,121,141,392,533,66,38,148,108,211,983,.479,.520,.326,.752
J.R. Smith,CLE,.695,5.5,77,77,2362,353,850,149,340,204,510,45,71,43,174,217,130,81,21,59,204,955,.415,.438,.400,.634
Trevor Ariza,HOU,.500,5.4,81,81,2859,357,859,172,360,185,499,126,161,67,299,366,188,160,26,113,177,1025,.416,.478,.371,.783
Andrew Bogut,GSW,.890,5.4,70,66,1451,175,279,174,278,1,1,24,50,121,371,492,162,33,114,83,221,375,.627,.626,1.000,.480
Taj Gibson,CHI,.512,5.4,73,55,1936,263,500,263,497,0,3,101,146,206,298,504,106,47,77,78,180,627,.526,.529,.000,.692
Aaron Gordon,ORL,.427,5.4,78,37,1863,274,579,232,437,42,142,129,193,154,353,507,128,59,55,66,153,719,.473,.531,.296,.668
Marcus Morris,DET,.537,5.4,80,80,2856,410,945,302,647,108,298,203,271,91,313,404,201,67,23,140,170,1131,.434,.467,.362,.749
David West,SAS,.817,5.4,78,19,1404,244,448,241,441,3,7,63,80,72,237,309,143,44,55,68,142,554,.545,.546,.429,.788
Kentavious Caldwell-Pope,DET,.537,5.3,76,76,2789,403,960,289,591,114,369,185,228,70,212,282,138,110,17,105,167,1105,.420,.489,.309,.811
Mike Conley,MEM,.512,5.3,56,56,1761,294,696,216,481,78,215,191,229,26,138,164,342,67,16,84,100,857,.422,.449,.363,.834
Darren Collison,SAC,.402,5.2,74,15,2219,377,776,290,559,87,217,194,226,28,141,169,318,76,4,130,142,1035,.486,.519,.401,.858
Tim Duncan,SAS,.817,5.2,61,60,1536,215,441,215,439,0,2,92,131,115,332,447,163,47,78,90,125,522,.488,.490,.000,.702
Nikola Vucevic,ORL,.427,5.2,65,60,2037,533,1046,531,1037,2,9,113,150,174,402,576,179,53,70,123,173,1181,.510,.512,.222,.753
Nicolas Batum,CHO,.585,5.0,70,70,2448,372,873,233,474,139,399,163,192,55,373,428,403,65,43,205,114,1046,.426,.492,.348,.849
Kyrie Irving,CLE,.695,5.0,53,53,1667,394,879,310,617,84,262,169,191,44,113,157,249,56,18,124,107,1041,.448,.502,.321,.885
Harrison Barnes,GSW,.890,4.9,66,59,2042,295,633,213,419,82,214,102,134,77,248,325,117,41,10,57,136,774,.466,.508,.383,.761
Victor Oladipo,ORL,.427,4.9,72,52,2379,425,970,327,688,98,282,205,247,48,297,345,282,116,54,153,174,1153,.438,.475,.348,.830
Dwyane Wade,MIA,.585,4.9,74,73,2258,540,1183,533,1139,7,44,322,406,82,220,302,344,79,42,203,116,1409,.456,.468,.159,.793
Avery Bradley,BOS,.585,4.8,76,72,2536,456,1019,309,612,147,407,96,123,48,172,220,158,117,19,109,164,1155,.447,.505,.361,.780
Patty Mills,SAS,.817,4.8,81,3,1662,260,612,137,292,123,320,47,58,27,131,158,226,59,6,76,102,690,.425,.469,.384,.810
Jared Sullinger,BOS,.585,4.8,81,73,1915,351,806,322,703,29,103,103,161,194,479,673,187,75,47,102,209,834,.435,.458,.282,.640
Goran Dragic,MIA,.585,4.7,72,72,2363,417,875,353,670,64,205,120,165,54,223,277,419,71,17,185,188,1018,.477,.527,.312,.727
Lou Williams,LAL,.207,4.7,67,35,1907,283,693,173,373,110,320,352,424,31,138,169,167,62,19,107,107,1028,.408,.464,.344,.830
Jared Dudley,WAS,.500,4.6,81,41,2098,233,487,133,249,100,238,72,98,54,232,286,170,75,18,80,190,638,.478,.534,.420,.735
Shaun Livingston,GSW,.890,4.6,78,3,1520,203,379,201,367,2,12,80,93,42,127,169,237,57,27,78,140,488,.536,.548,.167,.860
Rajon Rondo,SAC,.402,4.6,72,72,2537,355,782,293,612,62,170,87,150,77,358,435,839,141,10,278,175,859,.454,.479,.365,.580
Thabo Sefolosha,ATL,.585,4.5,75,11,1758,188,372,146,248,42,124,62,99,52,282,334,107,85,37,68,109,480,.505,.589,.339,.626
Patrick Beverley,HOU,.500,4.4,71,63,2041,258,594,134,284,124,310,60,88,73,177,250,239,94,26,91,234,700,.434,.472,.400,.682
Clint Capela,HOU,.500,4.4,77,35,1471,231,397,231,396,0,1,80,211,194,300,494,47,59,92,60,190,542,.582,.583,.000,.379
Andre Iguodala,GSW,.890,4.4,65,1,1732,176,368,122,214,54,154,51,83,52,211,263,219,73,19,79,102,457,.478,.570,.351,.614
