Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Richard Hamilton,DET,.610,7.3,82,82,2640,570,1286,538,1167,32,119,440,528,88,230,318,208,64,13,200,249,1612,.443,.461,.269,.833
Allan Houston,NYK,.451,7.2,82,82,3108,652,1465,474,1015,178,450,363,395,26,205,231,220,54,7,178,191,1845,.445,.467,.396,.919
Metta World Peace,IND,.585,7.2,69,67,2317,362,846,291,635,71,211,273,371,101,261,362,198,159,50,145,242,1068,.428,.458,.336,.736
Kenyon Martin,NJN,.598,7.1,77,77,2628,509,1082,500,1039,9,43,256,392,164,476,640,185,98,70,192,294,1283,.470,.481,.209,.653
Vlade Divac,SAC,.720,7.0,80,80,2384,305,655,299,630,6,25,179,251,157,417,574,274,83,105,152,239,795,.466,.475,.240,.713
David Wesley,NOH,.573,7.0,73,73,2710,449,1037,315,721,134,316,185,237,38,137,175,251,109,9,132,173,1217,.433,.437,.424,.781
Dale Davis,POR,.610,6.9,78,78,2282,237,438,237,438,0,0,105,166,233,331,564,94,51,70,71,189,579,.541,.541,,.633
Cuttino Mobley,HOU,.524,6.9,73,73,3044,463,1067,351,749,112,318,242,282,70,233,303,208,95,36,166,185,1280,.434,.469,.352,.858
Chris Webber,SAC,.720,6.9,67,67,2622,661,1433,656,1412,5,21,215,354,160,544,704,364,106,88,215,204,1542,.461,.465,.238,.607
Michael Finley,DAL,.732,6.7,69,69,2642,507,1193,388,871,119,322,198,230,107,295,402,205,76,21,114,105,1331,.425,.445,.370,.861
Jamaal Magloire,NOH,.573,6.7,82,82,2443,305,635,305,632,0,3,231,322,260,464,724,88,49,111,158,276,841,.480,.483,.000,.717
Christian Laettner,WAS,.451,6.6,76,66,2215,255,516,253,500,2,16,120,144,114,388,502,235,82,40,87,206,632,.494,.506,.125,.833
Gilbert Arenas,GSW,.463,6.5,82,82,2866,509,1180,400,867,109,313,370,468,97,289,386,514,124,17,290,260,1497,.431,.461,.348,.791
Jerry Stackhouse,WAS,.451,6.5,70,70,2747,491,1201,420,956,71,245,455,518,61,197,258,316,65,28,193,130,1508,.409,.439,.290,.878
Keith Van Horn,PHI,.585,6.5,74,73,2337,459,952,394,776,65,176,193,240,159,365,524,93,63,30,150,251,1176,.482,.508,.369,.804
Troy Murphy,GSW,.463,6.4,79,79,2510,338,749,335,735,3,14,244,290,228,578,806,106,65,30,111,246,923,.451,.456,.214,.841
Shane Battier,MEM,.341,6.2,78,47,2383,275,569,189,353,86,216,120,145,128,217,345,105,102,88,68,207,756,.483,.535,.398,.828
Michael Jordan,WAS,.451,6.2,82,67,3031,679,1527,663,1472,16,55,266,324,71,426,497,311,123,39,173,171,1640,.445,.450,.291,.821
Amar'e Stoudemire,PHO,.537,6.2,82,71,2570,392,830,390,820,2,10,320,484,250,471,721,78,62,87,189,269,1106,.472,.476,.200,.661
Juwan Howard,DEN,.207,6.0,77,77,2730,567,1261,565,1257,2,4,282,351,181,404,585,234,77,27,189,239,1418,.450,.449,.500,.803
Eddie Jones,MIA,.305,6.0,47,47,1789,291,688,193,447,98,241,189,230,35,191,226,173,64,31,85,137,869,.423,.432,.407,.822
Donyell Marshall,CHI,.366,6.0,78,53,2378,421,918,388,831,33,87,167,221,234,465,699,137,95,85,135,234,1042,.459,.467,.379,.756
David Robinson,SAS,.732,6.0,64,64,1676,197,420,197,420,0,0,152,214,163,345,508,61,52,111,83,126,546,.469,.469,,.710
Eric Williams,BOS,.537,6.0,82,79,2350,254,575,217,465,37,110,201,268,143,239,382,140,86,19,97,234,746,.442,.467,.336,.750
Carlos Boozer,CLE,.207,5.9,81,54,2049,331,618,331,617,0,1,148,192,202,407,609,106,59,50,103,224,810,.536,.536,.000,.771
Tony Battie,BOS,.537,5.8,67,62,1683,199,369,198,364,1,5,88,118,148,285,433,49,33,81,48,197,487,.539,.544,.200,.746
Raef LaFrentz,DAL,.732,5.8,69,43,1611,266,514,219,398,47,116,60,88,125,205,330,54,35,91,46,264,639,.518,.550,.405,.682
Jon Barry,DET,.610,5.6,80,0,1473,191,424,104,210,87,214,86,100,33,147,180,206,63,14,81,104,555,.450,.495,.407,.860
Mike Bibby,SAC,.720,5.6,55,55,1835,329,700,273,563,56,137,161,187,34,113,147,285,72,8,127,93,875,.470,.485,.409,.861
Bobby Jackson,SAC,.720,5.5,59,26,1676,340,732,251,497,89,235,126,149,57,162,219,182,71,3,106,126,895,.464,.505,.379,.846
Clarence Weatherspoon,NYK,.451,5.5,79,19,2024,186,414,186,414,0,0,149,194,214,385,599,68,69,36,63,174,521,.449,.449,,.768
Alvin Williams,TOR,.293,5.5,78,78,2638,396,905,348,759,48,146,187,239,55,190,245,416,111,21,128,170,1027,.438,.458,.329,.782
James Posey,TOT,,5.4,83,71,2518,309,752,239,523,70,229,205,246,90,336,426,184,106,15,144,197,893,.411,.457,.306,.833
Kurt Thomas,NYK,.451,5.4,81,81,2577,497,1028,495,1025,2,3,138,184,160,477,637,162,81,97,138,344,1134,.483,.483,.667,.750
Jerome Williams,TOR,.293,5.4,71,63,2346,267,535,266,529,1,6,156,281,231,419,650,95,116,26,98,197,691,.499,.503,.167,.555
Derek Fisher,LAL,.610,5.2,82,82,2829,339,775,254,563,85,212,100,125,40,199,239,298,93,15,94,195,863,.437,.451,.401,.800
Desmond Mason,TOT,,5.2,80,40,2763,457,1017,436,945,21,72,212,283,154,369,523,163,67,32,115,210,1147,.449,.461,.292,.749
Rasho Nesterovic,MIN,.622,5.2,77,77,2337,400,762,400,760,0,2,61,95,146,358,504,114,39,116,99,256,861,.525,.526,.000,.642
Malik Rose,SAS,.732,5.2,79,13,1933,289,630,287,625,2,5,242,306,148,358,506,124,57,40,170,206,822,.459,.459,.400,.791
Wally Szczerbiak,MIN,.622,5.2,52,42,1836,351,729,290,584,61,145,150,173,53,188,241,136,44,22,87,123,913,.481,.497,.421,.867
Bruce Bowen,SAS,.732,5.1,82,82,2566,223,479,122,250,101,229,36,89,59,180,239,113,66,42,72,195,583,.466,.488,.441,.404
Caron Butler,MIA,.305,5.1,78,78,2858,429,1032,395,925,34,107,309,375,135,262,397,213,137,31,192,230,1201,.416,.427,.318,.824
Troy Hudson,MIN,.622,5.1,79,74,2600,409,956,312,690,97,266,208,231,42,141,183,452,60,7,182,160,1123,.428,.452,.365,.900
Aaron McKie,PHI,.585,5.1,80,40,2374,286,666,249,554,37,112,112,134,61,289,350,278,131,9,109,177,721,.429,.449,.330,.836
Brendan Haywood,WAS,.451,5.0,81,69,1930,173,339,173,339,0,0,155,245,192,212,404,29,32,119,65,225,501,.510,.510,,.633
Nene Hilario,DEN,.207,5.0,80,53,2258,321,619,321,616,0,3,197,341,208,283,491,149,127,65,181,295,839,.519,.521,.000,.578
Zydrunas Ilgauskas,CLE,.207,5.0,81,81,2432,495,1122,495,1117,0,5,400,512,240,371,611,127,56,152,210,274,1390,.441,.443,.000,.781
Corey Maggette,LAC,.329,5.0,64,57,2006,343,773,281,596,62,177,325,405,77,245,322,123,55,16,147,194,1073,.444,.471,.350,.802
Darrell Armstrong,ORL,.512,4.9,82,23,2350,263,643,185,411,78,232,165,188,91,204,295,323,135,13,160,167,769,.409,.450,.336,.878
Pat Garrity,ORL,.512,4.9,81,53,2584,312,744,151,337,161,407,83,100,72,234,306,121,62,20,77,255,868,.419,.448,.396,.830
Arvydas Sabonis,POR,.610,4.9,78,1,1209,172,361,169,355,3,6,129,164,88,247,335,142,61,49,75,141,476,.476,.476,.500,.787
Corliss Williamson,DET,.610,4.9,82,1,2061,374,826,372,815,2,11,237,300,147,211,358,104,44,27,126,238,987,.453,.456,.182,.790
Robert Horry,LAL,.610,4.8,80,26,2343,184,476,133,299,51,177,103,134,181,333,514,233,96,61,112,247,522,.387,.445,.288,.769
Stephen Jackson,SAS,.732,4.8,80,58,2254,356,818,261,521,95,297,139,183,66,220,286,183,125,30,176,202,946,.435,.501,.320,.760
