Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Brian Grant,POR,.700,5.9,48,46,1525,183,382,183,382,0,0,184,226,173,297,470,67,21,34,96,136,550,.479,.479,,.814
Arvydas Sabonis,POR,.700,5.8,50,48,1349,232,478,225,454,7,24,135,175,88,305,393,119,34,63,85,147,606,.485,.496,.292,.771
Detlef Schrempf,SEA,.500,5.8,50,39,1765,259,549,225,463,34,86,200,243,77,293,370,184,41,26,103,152,752,.472,.486,.395,.823
Bryon Russell,UTA,.740,5.6,50,50,1770,217,468,165,321,52,147,136,171,65,201,266,74,76,15,76,154,622,.464,.514,.354,.795
Michael Finley,DAL,.380,5.4,50,50,2051,389,876,344,740,45,136,186,226,69,194,263,218,66,15,107,96,1009,.444,.465,.331,.823
Kevin Garnett,MIN,.500,5.4,47,47,1780,414,900,410,886,4,14,145,206,166,323,489,202,78,83,135,152,977,.460,.463,.286,.704
Tom Gugliotta,PHO,.540,5.4,43,43,1563,277,573,275,566,2,7,173,218,131,250,381,121,59,21,88,110,729,.483,.486,.286,.794
Tim Hardaway,MIA,.660,5.4,48,48,1772,301,752,189,441,112,311,121,149,15,137,152,352,57,6,131,102,835,.400,.429,.360,.812
Theo Ratliff,PHI,.560,5.4,50,50,1627,197,419,197,419,0,0,166,229,139,268,407,30,45,149,92,180,560,.470,.470,,.725
Jeff Hornacek,UTA,.740,5.3,48,48,1435,214,449,180,368,34,81,125,140,33,127,160,192,52,14,82,95,587,.477,.489,.420,.893
Stephon Marbury,TOT,,5.3,49,49,1895,378,883,312,686,66,197,222,278,37,105,142,437,59,8,164,125,1044,.428,.455,.335,.799
Clifford Robinson,PHO,.540,5.3,50,35,1740,299,629,241,490,58,139,163,234,69,158,227,128,75,59,88,153,819,.475,.492,.417,.697
Ray Allen,MIL,.560,5.2,50,50,1719,303,673,229,465,74,208,176,195,57,155,212,178,53,7,122,117,856,.450,.492,.356,.903
Kobe Bryant,LAL,.620,5.2,50,50,1896,362,779,335,678,27,101,245,292,53,211,264,190,72,50,157,153,996,.465,.494,.267,.839
Vlade Divac,SAC,.540,5.2,50,50,1761,262,557,251,514,11,43,179,255,140,361,501,215,44,51,131,166,714,.470,.488,.256,.702
P.J. Brown,MIA,.660,5.1,50,50,1611,229,477,229,477,0,0,113,146,115,231,346,66,46,48,69,166,571,.480,.480,,.774
Vince Carter,TOR,.460,5.0,50,49,1760,345,766,326,700,19,66,204,268,94,189,283,149,55,77,110,140,913,.450,.466,.288,.761
Anfernee Hardaway,ORL,.660,5.0,50,50,1944,301,717,261,577,40,140,149,211,74,210,284,266,111,23,150,111,791,.420,.452,.286,.706
Terry Porter,MIA,.660,5.0,50,1,1365,172,370,114,229,58,141,123,148,13,127,140,146,48,11,74,97,525,.465,.498,.411,.831
Rasheed Wallace,POR,.700,5.0,49,18,1414,242,476,229,445,13,31,131,179,57,184,241,60,48,54,80,175,628,.508,.515,.419,.732
Larry Johnson,NYK,.540,4.9,49,48,1639,210,458,177,366,33,92,134,164,91,193,284,119,34,10,89,147,587,.459,.484,.359,.817
Grant Long,ATL,.620,4.9,50,13,1380,151,359,148,341,3,18,184,235,100,196,296,53,57,16,74,143,489,.421,.434,.167,.783
Paul Pierce,BOS,.380,4.9,48,47,1632,284,647,200,443,84,204,139,195,117,192,309,115,82,50,113,139,791,.439,.451,.412,.713
Scottie Pippen,HOU,.620,4.9,50,50,2011,261,604,189,392,72,212,132,183,63,260,323,293,98,37,159,118,726,.432,.482,.340,.721
David Wesley,CHH,.520,4.8,50,50,1848,243,545,182,375,61,170,159,191,23,138,161,322,100,10,142,130,706,.446,.485,.359,.832
Jerome Williams,DET,.580,4.8,50,10,1154,124,248,124,248,0,0,107,159,158,191,349,23,63,7,41,108,355,.500,.500,,.673
Mookie Blaylock,ATL,.620,4.7,48,48,1763,247,651,170,400,77,251,69,91,45,179,224,278,99,9,115,61,640,.379,.425,.307,.758
Matt Geiger,PHI,.560,4.7,50,40,1540,266,555,265,550,1,5,141,177,137,225,362,58,39,40,101,157,674,.479,.482,.200,.797
Shareef Abdur-Rahim,VAN,.160,4.6,50,50,2021,386,893,375,857,11,36,369,439,114,260,374,172,69,55,186,137,1152,.432,.438,.306,.841
Dale Davis,IND,.660,4.5,50,50,1374,161,302,161,302,0,0,76,123,155,261,416,22,20,57,43,115,398,.533,.533,,.618
Mario Elie,SAS,.740,4.5,47,37,1291,156,331,116,224,40,107,103,119,36,101,137,89,46,12,61,91,455,.471,.518,.374,.866
Danny Fortson,DEN,.280,4.4,50,38,1417,191,386,191,383,0,3,168,231,210,371,581,32,31,22,77,212,550,.495,.499,.000,.727
Steve Smith,ATL,.620,4.4,36,36,1314,217,540,170,401,47,139,191,225,50,101,151,118,36,11,99,100,672,.402,.424,.338,.849
Elden Campbell,TOT,,4.3,49,33,1459,222,465,222,464,0,1,172,269,126,271,397,69,39,73,80,159,616,.477,.478,.000,.639
Shawn Bradley,DAL,.380,4.2,49,33,1294,167,348,167,344,0,4,86,115,130,262,392,40,35,159,56,153,420,.480,.485,.000,.748
Doug Christie,TOR,.460,4.2,50,50,1768,252,650,203,489,49,161,207,246,59,148,207,187,113,26,119,111,760,.388,.415,.304,.841
Antonio McDyess,DEN,.280,4.2,50,50,1937,415,882,414,873,1,9,230,338,168,369,537,82,73,115,138,175,1061,.471,.474,.111,.680
Horace Grant,ORL,.660,4.1,50,50,1660,198,456,198,454,0,2,47,70,117,234,351,90,46,60,44,99,443,.434,.436,.000,.671
Chris Mullin,IND,.660,4.1,50,50,1179,177,371,104,214,73,157,80,92,25,135,160,81,47,13,60,101,507,.477,.486,.465,.870
Rod Strickland,WAS,.360,4.1,44,43,1632,251,603,239,561,12,42,176,236,56,156,212,434,76,5,142,91,690,.416,.426,.286,.746
Antonio Davis,IND,.660,4.0,49,1,1271,164,348,164,348,0,0,135,192,116,228,344,33,22,42,50,136,463,.471,.471,,.703
Lindsey Hunter,DET,.580,4.0,49,49,1755,228,524,169,371,59,153,67,89,26,142,168,193,86,8,92,126,582,.435,.456,.386,.753
Glenn Robinson,MIL,.560,4.0,47,47,1579,347,756,316,677,31,79,140,161,73,203,276,100,46,41,106,114,865,.459,.467,.392,.870
Gary Trent,DAL,.380,4.0,45,23,1362,287,602,287,597,0,5,145,235,127,224,351,77,29,23,66,122,719,.477,.481,.000,.617
Clarence Weatherspoon,MIA,.660,4.0,49,3,1040,141,264,141,264,0,0,115,143,72,171,243,34,28,17,61,107,397,.534,.534,,.804
Nick Anderson,ORL,.660,3.9,47,39,1581,253,640,157,363,96,277,99,162,51,226,277,91,64,15,83,72,701,.395,.433,.347,.611
Avery Johnson,SAS,.740,3.9,50,50,1672,218,461,217,449,1,12,50,88,22,96,118,369,51,11,112,101,487,.473,.483,.083,.568
Mark Jackson,IND,.660,3.8,49,49,1382,138,329,106,226,32,103,65,79,33,151,184,386,42,3,99,58,373,.419,.469,.311,.823
Greg Ostertag,UTA,.740,3.8,48,48,1340,99,208,99,208,0,0,75,121,105,243,348,23,12,131,45,140,273,.476,.476,,.620
Eric Snow,PHI,.560,3.8,48,48,1716,149,348,144,327,5,21,110,150,25,137,162,301,100,1,111,149,413,.428,.440,.238,.733
Joe Smith,MIN,.500,3.7,43,42,1418,223,522,223,519,0,3,142,188,154,200,354,68,32,66,66,147,588,.427,.430,.000,.755
Otis Thorpe,WAS,.360,3.7,49,38,1539,240,440,240,438,0,2,74,106,96,238,334,101,42,19,88,196,554,.545,.548,.000,.698
Keith Van Horn,NJN,.320,3.7,42,42,1576,322,752,306,699,16,53,256,298,114,244,358,65,43,53,133,134,916,.428,.438,.302,.859
Walt Williams,POR,.700,3.7,48,16,1044,147,347,84,203,63,144,89,107,36,107,143,80,37,28,63,101,446,.424,.414,.438,.832
Damon Stoudamire,POR,.700,3.6,50,50,1673,249,629,205,487,44,142,89,122,41,126,167,312,49,4,110,81,631,.396,.421,.310,.730
Ben Wallace,WAS,.360,3.6,46,16,1231,115,199,115,199,0,0,47,132,137,247,384,18,50,90,36,111,277,.578,.578,,.356
Chris Webber,SAC,.540,3.6,42,42,1719,378,778,374,744,4,34,79,174,149,396,545,173,60,89,148,145,839,.486,.503,.118,.454
Marcus Camby,NYK,.540,3.5,46,0,945,136,261,136,261,0,0,57,103,102,151,253,12,29,74,39,131,329,.521,.521,,.553
Sean Elliott,SAS,.740,3.5,50,50,1509,208,507,169,388,39,119,106,140,35,178,213,117,26,17,71,104,561,.410,.436,.328,.757
Hersey Hawkins,SEA,.500,3.5,50,34,1644,171,408,116,228,55,180,119,132,51,150,201,123,80,18,80,90,516,.419,.509,.306,.902
Dan Majerle,MIA,.660,3.5,48,48,1624,118,298,50,95,68,203,33,46,21,187,208,150,38,7,55,100,337,.396,.526,.335,.717
Dana Barros,BOS,.380,3.4,50,16,1156,168,371,104,211,64,160,64,73,16,89,105,208,52,5,88,64,464,.453,.493,.400,.877
Rik Smits,IND,.660,3.4,49,49,1271,310,633,310,631,0,2,108,132,73,202,275,52,18,52,75,159,728,.490,.491,.000,.818
Tony Battie,BOS,.380,3.3,50,15,1121,147,283,147,280,0,3,41,61,96,204,300,53,29,71,45,159,335,.519,.525,.000,.672
Patrick Ewing,NYK,.540,3.3,38,38,1300,247,568,247,566,0,2,163,231,74,303,377,43,30,100,99,105,657,.435,.436,.000,.706
George McCloud,PHO,.540,3.3,48,16,1245,142,324,73,158,69,166,75,87,34,128,162,79,45,14,49,128,428,.438,.462,.416,.862
Tracy McGrady,TOR,.460,3.3,49,2,1106,168,385,160,350,8,35,114,157,120,158,278,113,52,66,80,94,458,.436,.457,.229,.726
Mitch Richmond,WAS,.360,3.3,50,50,1912,331,803,261,582,70,221,251,293,30,142,172,122,64,10,136,121,983,.412,.448,.317,.857
Terrell Brandon,TOT,,3.2,36,34,1217,212,507,200,460,12,47,65,78,27,107,134,309,63,10,74,82,501,.418,.435,.255,.833
Joe Dumars,DET,.580,3.2,38,38,1116,144,350,55,129,89,221,51,61,12,56,68,134,23,2,53,51,428,.411,.426,.403,.836
Andrew DeClercq,TOT,,3.1,47,32,1102,138,276,138,276,0,0,95,141,104,151,255,31,50,29,54,161,371,.500,.500,,.674
Lawrence Funderburke,SAC,.540,3.1,47,2,936,167,299,166,294,1,5,85,120,101,121,222,30,22,23,52,77,420,.559,.565,.200,.708
Alan Henderson,ATL,.620,3.1,38,37,1142,187,423,187,422,0,1,100,149,100,150,250,28,33,19,58,96,474,.442,.443,.000,.671
Tyrone Nesby,LAC,.180,3.1,50,36,1288,182,405,147,309,35,96,104,133,57,118,175,82,77,20,53,143,503,.449,.476,.365,.782
Charlie Ward,NYK,.540,3.1,50,50,1556,135,334,82,185,53,149,55,78,23,149,172,271,103,8,131,105,378,.404,.443,.356,.705
Ervin Johnson,MIL,.560,3.0,50,7,1027,96,189,96,189,0,0,64,105,120,200,320,19,29,57,47,151,256,.508,.508,,.610
Donyell Marshall,GSW,.420,3.0,48,20,1250,208,494,182,422,26,72,88,121,115,227,342,66,47,37,80,123,530,.421,.431,.361,.727
Chris Mills,GSW,.420,3.0,47,24,1395,186,453,154,338,32,115,79,96,49,188,237,103,39,14,58,125,483,.411,.456,.278,.823
Sam Mitchell,MIN,.500,3.0,50,20,1344,213,522,204,484,9,38,126,165,55,127,182,98,35,16,34,111,561,.408,.421,.237,.764
Bobby Phills,CHH,.520,3.0,43,43,1574,215,497,147,325,68,172,115,168,39,135,174,149,60,25,92,124,613,.433,.452,.395,.685
Latrell Sprewell,NYK,.540,3.0,37,4,1233,215,518,194,441,21,77,155,191,41,115,156,91,46,2,79,65,606,.415,.440,.273,.812
John Starks,GSW,.420,3.0,50,50,1686,269,728,191,459,78,269,74,100,33,130,163,235,69,5,83,135,690,.370,.416,.290,.740
Jud Buechler,DET,.580,2.9,50,0,1056,100,240,39,92,61,148,13,18,29,104,133,57,37,13,21,83,274,.417,.424,.412,.722
