Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Cedric Maxwell,BOS,.768,9.1,78,73,2590,397,724,397,721,0,3,357,478,218,281,499,183,79,49,174,263,1151,.548,.551,.000,.747
Buck Williams,NJN,.537,8.9,82,82,2825,513,881,513,880,0,1,242,388,347,658,1005,107,84,84,235,285,1268,.582,.583,.000,.624
Bernard King,GSW,.549,8.7,79,77,2861,740,1307,739,1302,1,5,352,499,140,329,469,282,78,23,267,285,1833,.566,.568,.200,.705
Maurice Cheeks,PHI,.707,8.6,79,79,2498,352,676,346,654,6,22,171,220,51,197,248,667,209,33,184,247,881,.521,.529,.273,.777
Bobby Jones,PHI,.707,8.2,76,73,2181,416,737,416,734,0,3,263,333,109,284,393,189,99,112,145,211,1095,.564,.567,.000,.790
Mychal Thompson,POR,.512,8.2,79,78,3129,681,1303,681,1303,0,0,280,446,258,663,921,319,69,107,245,233,1642,.523,.523,,.628
Dennis Johnson,PHO,.561,8.1,80,77,2937,577,1228,569,1186,8,42,399,495,142,268,410,369,105,55,233,253,1561,.470,.480,.190,.806
Ray Williams,NJN,.537,7.9,82,69,2732,639,1383,630,1329,9,54,387,465,117,208,325,488,199,43,290,302,1674,.462,.474,.167,.832
Jeff Ruland,WSB,.524,7.8,82,0,2214,420,749,419,746,1,3,342,455,253,509,762,134,44,58,237,319,1183,.561,.562,.333,.752
Kiki Vandeweghe,DEN,.561,7.7,82,78,2775,706,1260,705,1247,1,13,347,405,149,312,461,247,52,29,189,217,1760,.560,.565,.077,.857
Jamaal Wilkes,LAL,.695,7.7,82,82,2906,744,1417,744,1413,0,4,246,336,153,240,393,143,89,24,164,240,1734,.525,.527,.000,.732
Kevin McHale,BOS,.768,7.5,82,33,2332,465,875,465,875,0,0,187,248,191,365,556,91,30,185,137,264,1117,.531,.531,,.754
Jim Paxson,POR,.512,7.5,82,82,2756,662,1258,654,1223,8,35,220,287,75,146,221,276,129,12,144,159,1552,.526,.535,.229,.767
Kelly Tripucka,DET,.476,7.5,82,82,3077,636,1281,631,1259,5,22,495,621,219,224,443,270,89,16,280,241,1772,.496,.501,.227,.797
Maurice Lucas,NYK,.402,7.4,80,74,2671,505,1001,505,998,0,3,253,349,274,629,903,179,68,70,173,309,1263,.504,.506,.000,.725
Alvan Adams,PHO,.561,7.2,79,75,2393,507,1027,507,1026,0,1,182,233,138,448,586,356,114,78,196,269,1196,.494,.494,.000,.781
Don Buse,IND,.427,7.1,82,78,2529,312,685,239,496,73,189,100,123,46,177,223,407,164,27,95,176,797,.455,.482,.386,.813
World B. Free,GSW,.549,6.9,78,78,2796,650,1452,640,1396,10,56,479,647,118,130,248,419,71,8,208,222,1789,.448,.458,.179,.740
Truck Robinson,PHO,.561,6.9,74,72,2745,579,1128,578,1127,1,1,255,371,202,519,721,179,42,28,202,215,1414,.513,.513,1.000,.687
Bob Lanier,MIL,.671,6.6,74,72,1986,407,729,407,727,0,2,182,242,92,296,388,219,72,56,166,211,996,.558,.560,.000,.752
Norm Nixon,LAL,.695,6.6,82,82,3024,628,1274,625,1262,3,12,181,224,38,138,176,652,132,7,238,264,1440,.493,.495,.250,.808
Dave Greenwood,CHI,.415,6.5,82,82,2914,480,1014,480,1011,0,3,240,291,192,594,786,262,70,93,180,292,1200,.473,.475,.000,.825
Dan Roundfield,ATL,.512,6.5,61,58,2217,424,910,423,905,1,5,285,375,227,494,721,162,64,93,183,210,1134,.466,.467,.200,.760
Tree Rollins,ATL,.512,6.4,79,39,2018,202,346,202,346,0,0,79,129,168,443,611,59,35,224,79,285,483,.584,.584,,.612
Marques Johnson,MIL,.671,6.2,60,52,1900,404,760,404,756,0,4,182,260,153,211,364,213,59,35,145,142,990,.532,.534,.000,.700
Rick Mahorn,WSB,.524,5.9,80,80,2664,414,816,414,813,0,3,148,234,149,555,704,150,57,138,162,349,976,.507,.509,.000,.632
Mike Mitchell,TOT,,5.9,84,83,3063,753,1477,753,1470,0,7,220,302,244,346,590,82,60,43,153,277,1726,.510,.512,.000,.728
Johnny Moore,SAS,.585,5.8,79,78,2294,309,667,308,646,1,21,122,182,62,213,275,762,163,12,175,254,741,.463,.477,.048,.670
Lonnie Shelton,SEA,.634,5.8,81,81,2667,508,1046,508,1038,0,8,188,240,161,348,509,252,99,43,199,317,1204,.486,.489,.000,.783
Rickey Green,UTA,.305,5.7,81,73,2822,500,1015,500,1007,0,8,202,264,85,158,243,630,185,9,198,183,1202,.493,.497,.000,.765
Mike Woodson,TOT,,5.7,83,74,2331,538,1069,531,1044,7,25,221,286,102,145,247,222,142,35,153,220,1304,.503,.509,.280,.773
James Donaldson,SEA,.634,5.6,82,1,1710,255,419,255,419,0,0,151,240,138,352,490,51,27,139,115,186,661,.609,.609,,.629
Rory Sparrow,ATL,.512,5.6,82,82,2610,366,730,365,715,1,15,124,148,53,171,224,424,87,13,145,240,857,.501,.510,.067,.838
Jay Vincent,DAL,.341,5.6,81,62,2626,719,1448,718,1444,1,4,293,409,182,383,565,176,89,22,194,308,1732,.497,.497,.250,.716
Joe Barry Carroll,GSW,.549,5.5,76,75,2627,527,1016,527,1015,0,1,235,323,210,423,633,64,64,127,206,265,1289,.519,.519,.000,.728
John Drew,ATL,.512,5.5,70,51,2040,465,957,461,945,4,12,364,491,169,206,375,96,64,3,178,250,1298,.486,.488,.333,.741
Mickey Johnson,MIL,.671,5.5,76,71,1934,372,757,371,750,1,7,233,291,133,321,454,215,72,45,191,240,978,.491,.495,.143,.801
Micheal Ray Richardson,NYK,.402,5.5,82,79,3044,619,1343,600,1242,19,101,212,303,177,388,565,572,213,41,291,317,1469,.461,.483,.188,.700
Terry Tyler,DET,.476,5.5,82,0,1989,336,643,335,639,1,4,142,192,154,339,493,126,77,160,121,182,815,.523,.524,.250,.740
Brian Winters,MIL,.671,5.5,61,13,1829,404,806,368,713,36,93,123,156,51,119,170,253,57,9,118,187,967,.501,.516,.387,.788
Brad Davis,DAL,.341,5.4,82,82,2614,397,771,383,722,14,49,185,230,35,191,226,509,73,6,159,218,993,.515,.530,.286,.804
Reggie Theus,CHI,.415,5.3,82,82,2838,560,1194,535,1094,25,100,363,449,115,197,312,476,87,16,277,243,1508,.469,.489,.250,.808
Jerome Whitehead,SDC,.207,5.3,72,63,2214,406,726,406,726,0,0,184,241,231,433,664,102,48,44,141,290,996,.559,.559,,.763
Tiny Archibald,BOS,.768,5.2,68,51,2167,308,652,302,636,6,16,236,316,25,91,116,541,52,3,178,131,858,.472,.475,.375,.747
Kent Benson,DET,.476,5.2,75,72,2467,405,802,402,791,3,11,127,158,219,434,653,159,66,98,160,214,940,.505,.508,.273,.804
Dave Corzine,SAS,.585,5.2,82,21,2189,336,648,335,644,1,4,159,213,211,418,629,130,33,126,139,235,832,.519,.520,.250,.746
Caldwell Jones,PHI,.707,5.2,81,47,2446,231,465,231,462,0,3,179,219,164,544,708,100,38,146,155,301,641,.497,.500,.000,.817
Robert Reid,HOU,.561,5.2,77,75,2913,437,958,436,948,1,10,160,214,175,336,511,314,115,48,157,297,1035,.456,.460,.100,.748
Larry Smith,GSW,.549,5.2,74,55,2213,220,412,220,411,0,1,88,159,279,534,813,83,65,54,105,291,528,.534,.535,.000,.553
Jim Spanarkel,DAL,.341,5.2,82,1,1755,270,564,262,540,8,24,279,327,99,111,210,206,86,9,111,140,827,.479,.485,.333,.853
Johnny Davis,IND,.427,5.1,82,70,2664,538,1153,533,1126,5,27,315,394,72,106,178,346,76,11,186,176,1396,.467,.473,.185,.799
Elvin Hayes,HOU,.561,5.1,82,82,3032,519,1100,519,1095,0,5,280,422,267,480,747,144,62,104,208,287,1318,.472,.474,.000,.664
Mark Olberding,SAS,.585,5.1,68,63,2098,333,705,331,693,2,12,273,338,118,321,439,202,57,29,139,253,941,.472,.478,.167,.808
Bill Cartwright,NYK,.402,5.0,72,50,2060,390,694,390,694,0,0,257,337,116,305,421,87,48,65,166,208,1037,.562,.562,,.763
Michael Cooper,LAL,.695,5.0,76,14,2197,383,741,381,724,2,17,139,171,84,185,269,230,120,61,151,216,907,.517,.526,.118,.813
Purvis Short,GSW,.549,5.0,76,8,1782,456,935,450,907,6,28,177,221,123,143,266,209,65,10,122,220,1095,.488,.496,.214,.801
Eddie Johnson,ATL,.512,4.8,68,57,2314,455,1011,448,981,7,30,294,385,63,128,191,358,102,16,186,188,1211,.450,.457,.233,.764
Reggie King,KCK,.366,4.8,80,76,2609,383,752,383,752,0,0,201,285,162,361,523,173,84,29,155,221,967,.509,.509,,.705
Allen Leavell,HOU,.561,4.8,79,61,2150,370,793,361,762,9,31,115,135,49,119,168,457,150,15,153,182,864,.467,.474,.290,.852
Bill Laimbeer,TOT,,4.7,80,34,1829,265,536,261,523,4,13,184,232,234,383,617,100,39,64,121,296,718,.494,.499,.308,.793
John Long,DET,.476,4.7,69,66,2211,637,1294,635,1279,2,15,238,275,95,162,257,148,65,25,167,173,1514,.492,.496,.133,.865
Quinn Buckner,MIL,.671,4.6,70,70,2156,396,822,392,807,4,15,110,168,77,173,250,328,174,3,180,218,906,.482,.486,.267,.655
Herb Williams,IND,.427,4.6,82,75,2277,407,854,405,847,2,7,126,188,175,430,605,139,53,178,137,200,942,.477,.478,.286,.670
Michael Brooks,SDC,.207,4.5,82,73,2750,537,1066,537,1059,0,7,202,267,207,417,624,236,113,39,197,285,1276,.504,.507,.000,.757
Steve Johnson,KCK,.366,4.4,78,50,1741,395,644,395,644,0,0,212,330,152,307,459,91,39,89,197,372,1002,.613,.613,,.642
James Edwards,CLE,.183,4.3,77,75,2539,528,1033,528,1029,0,4,232,339,189,392,581,123,24,117,162,347,1288,.511,.513,.000,.684
Ernie Grunfeld,KCK,.366,4.3,81,11,1892,420,822,418,808,2,14,188,229,55,127,182,276,72,39,148,191,1030,.511,.517,.143,.821
Billy Knight,IND,.427,4.3,81,19,1803,378,764,369,732,9,32,233,282,97,160,257,118,63,14,137,132,998,.495,.504,.281,.826
Louis Orr,IND,.427,4.3,80,41,1951,357,719,356,711,1,8,203,254,127,204,331,134,56,26,137,182,918,.497,.501,.125,.799
Scott May,MIL,.671,4.2,65,7,1187,212,417,212,413,0,4,159,193,85,133,218,133,50,6,92,151,583,.508,.513,.000,.824
Foots Walker,NJN,.537,4.2,77,54,1861,156,378,153,369,3,9,141,194,31,119,150,398,120,6,107,179,456,.413,.415,.333,.727
Sly Williams,NYK,.402,4.2,60,27,1521,349,628,347,619,2,9,131,173,100,127,227,142,77,16,114,153,831,.556,.561,.222,.757
Rolando Blackman,DAL,.341,4.1,82,16,1979,439,855,438,851,1,4,212,276,97,157,254,105,46,30,113,122,1091,.513,.515,.250,.768
Len Elmore,NJN,.537,4.1,81,70,2100,300,652,300,652,0,0,135,170,167,274,441,100,92,92,136,280,735,.460,.460,,.794
Bill Hanzlik,SEA,.634,4.1,81,76,1974,167,357,167,353,0,4,138,176,99,167,266,183,81,30,106,250,472,.468,.473,.000,.784
Mike O'Koren,NJN,.537,4.1,80,32,2018,383,778,375,755,8,23,135,189,111,194,305,192,83,13,147,175,909,.492,.497,.348,.714
T.R. Dunn,DEN,.561,4.0,82,80,2519,258,504,258,503,0,1,153,215,211,348,559,188,135,36,123,210,669,.512,.513,.000,.712
Clemon Johnson,IND,.427,4.0,79,42,1979,312,641,312,641,0,0,123,189,184,387,571,127,60,112,138,241,747,.487,.487,,.651
Andrew Toney,PHI,.707,4.0,77,1,1909,511,979,486,920,25,59,227,306,43,91,134,283,64,17,214,269,1274,.522,.528,.424,.742
Fred Brown,SEA,.634,3.9,82,2,1785,393,863,368,786,25,77,111,129,42,98,140,238,69,4,96,111,922,.455,.468,.325,.860
Darwin Cook,NJN,.537,3.9,82,17,2090,387,803,380,772,7,31,118,162,52,103,155,319,146,24,175,196,899,.482,.492,.226,.728
Reggie Johnson,TOT,,3.9,75,48,1904,351,662,351,661,0,1,118,156,140,311,451,73,33,60,100,257,820,.530,.531,.000,.756
Ronnie Lester,CHI,.415,3.9,75,74,2252,329,657,325,649,4,8,208,256,75,138,213,362,80,14,185,158,870,.501,.501,.500,.813
