Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Ty Lawson,DEN,.695,7.4,73,71,2513,448,971,363,739,85,232,235,311,36,162,198,501,107,8,182,135,1216,.461,.491,.366,.756
Thaddeus Young,PHI,.415,7.4,76,76,2629,509,958,508,950,1,8,108,188,182,389,571,125,133,55,90,191,1127,.531,.535,.125,.574
Amir Johnson,TOR,.415,7.3,81,38,2325,336,606,331,593,5,13,136,187,227,384,611,122,81,110,117,301,813,.554,.558,.385,.727
Joakim Noah,CHI,.549,7.3,66,64,2426,303,630,303,625,0,5,178,237,260,473,733,262,78,141,176,185,784,.481,.485,.000,.751
LaMarcus Aldridge,POR,.402,7.2,74,74,2790,638,1318,636,1304,2,14,282,348,175,495,670,192,62,91,143,187,1560,.484,.488,.143,.810
Danilo Gallinari,DEN,.695,7.2,71,71,2309,364,871,229,509,135,362,286,348,65,302,367,176,64,36,111,130,1149,.418,.450,.373,.822
Paul Pierce,BOS,.506,7.2,77,77,2575,476,1092,331,710,145,382,333,423,45,442,487,370,84,30,214,210,1430,.436,.466,.380,.787
Jimmy Butler,CHI,.549,7.0,82,20,2134,239,512,199,407,40,105,187,233,136,192,328,115,78,31,62,97,705,.467,.489,.381,.803
Kevin Martin,OKC,.732,7.0,77,0,2136,350,778,192,407,158,371,219,246,31,147,178,106,72,8,101,138,1077,.450,.472,.426,.890
Chandler Parsons,HOU,.549,7.0,76,76,2758,456,939,304,544,152,395,113,155,79,325,404,269,75,32,147,148,1177,.486,.559,.385,.729
J.J. Hickson,POR,.402,6.9,80,80,2323,418,744,418,742,0,2,182,268,266,562,828,88,48,51,145,160,1018,.562,.563,.000,.679
Thabo Sefolosha,OKC,.732,6.8,81,81,2229,224,466,116,208,108,258,57,69,58,259,317,125,103,44,64,177,613,.481,.558,.419,.826
Ersan Ilyasova,MIL,.463,6.7,73,54,2012,371,803,276,589,95,214,125,157,154,366,520,117,68,36,75,185,962,.462,.469,.444,.796
Nikola Pekovic,MIN,.378,6.7,62,62,1959,385,741,385,741,0,0,241,324,230,315,545,53,43,50,101,143,1011,.520,.520,,.744
J.R. Smith,NYK,.659,6.7,80,0,2678,527,1249,372,813,155,436,237,311,64,361,425,218,100,24,134,226,1446,.422,.458,.356,.762
Ryan Anderson,NOH,.329,6.5,81,22,2503,472,1115,259,558,213,557,152,180,191,328,519,97,42,31,97,179,1309,.423,.464,.382,.844
Kosta Koufos,DEN,.695,6.5,81,81,1817,295,508,295,507,0,1,58,104,211,351,562,32,44,103,53,246,648,.581,.582,.000,.558
Kyle Korver,ATL,.537,6.4,74,60,2259,277,601,88,187,189,414,67,78,23,270,293,146,70,37,70,170,810,.461,.471,.457,.859
Matt Barnes,LAC,.683,6.3,80,4,2058,312,675,201,350,111,325,87,117,111,255,366,123,82,63,90,233,822,.462,.574,.342,.744
Luol Deng,CHI,.549,6.3,75,75,2903,466,1093,391,860,75,233,230,282,162,314,476,222,81,32,144,105,1237,.426,.455,.322,.816
Martell Webster,WAS,.354,6.3,76,62,2200,281,636,142,307,139,329,168,198,53,241,294,143,49,17,90,166,869,.442,.463,.422,.848
DeAndre Jordan,LAC,.683,6.2,82,82,2010,314,488,314,488,0,0,96,249,210,384,594,28,48,112,100,192,724,.643,.643,,.386
Carl Landry,GSW,.573,6.2,81,2,1876,325,602,324,599,1,3,223,273,180,303,483,65,35,31,115,190,874,.540,.541,.333,.817
Kawhi Leonard,SAS,.707,6.2,58,57,1810,260,526,195,352,65,174,104,126,63,283,346,93,97,32,62,99,689,.494,.554,.374,.825
Anthony Davis,NOH,.329,6.1,64,60,1846,349,676,349,670,0,6,169,225,165,357,522,63,75,112,89,158,867,.516,.521,.000,.751
Roy Hibbert,IND,.605,6.1,79,79,2269,385,859,384,855,1,4,166,224,296,360,656,113,39,206,162,279,937,.448,.449,.250,.741
Jeff Teague,ATL,.537,6.1,80,78,2628,439,974,350,726,89,248,199,226,25,155,180,579,117,28,230,181,1166,.451,.482,.359,.881
Vince Carter,DAL,.500,6.0,81,3,2093,372,855,210,456,162,399,182,223,58,276,334,194,74,44,106,226,1088,.435,.461,.406,.816
Andrei Kirilenko,MIN,.378,6.0,64,64,2034,284,560,249,440,35,120,188,250,102,260,362,177,96,62,119,82,791,.507,.566,.292,.752
Larry Sanders,MIL,.463,6.0,71,55,1937,306,605,306,603,0,2,84,136,224,448,672,83,53,201,87,233,696,.506,.507,.000,.618
Danny Green,SAS,.707,5.9,80,80,2201,297,663,120,250,177,413,67,79,36,208,244,141,92,54,94,124,838,.448,.480,.429,.848
Greg Monroe,DET,.354,5.9,81,81,2687,514,1058,514,1054,0,4,270,392,236,541,777,281,105,55,234,190,1298,.486,.488,.000,.689
Nate Robinson,CHI,.549,5.9,82,23,2086,399,921,258,573,141,348,135,169,29,155,184,358,85,10,144,207,1074,.433,.450,.405,.799
Nicolas Batum,POR,.402,5.8,73,73,2807,352,833,187,389,165,444,178,210,97,315,412,360,91,83,190,139,1047,.423,.481,.372,.848
Brandon Jennings,MIL,.463,5.8,80,80,2897,497,1247,324,786,173,461,230,281,59,187,246,521,125,10,203,155,1397,.399,.412,.375,.819
Damian Lillard,POR,.402,5.8,82,82,3167,553,1288,368,785,185,503,271,321,42,215,257,531,74,19,243,172,1562,.429,.469,.368,.844
Carlos Boozer,CHI,.549,5.7,79,79,2546,544,1140,544,1138,0,2,193,264,175,596,771,179,66,28,176,239,1281,.477,.478,.000,.731
Goran Dragic,PHO,.305,5.7,77,77,2581,401,906,313,630,88,276,244,326,60,178,238,569,124,26,212,214,1134,.443,.497,.319,.748
Nikola Vucevic,ORL,.244,5.7,77,77,2559,461,889,461,886,0,3,86,126,273,644,917,143,61,79,141,218,1008,.519,.520,.000,.683
Darren Collison,DAL,.500,5.6,81,47,2372,341,724,293,588,48,136,242,275,31,188,219,415,100,8,173,139,972,.471,.498,.353,.880
Kevin Garnett,BOS,.506,5.6,68,68,2022,422,850,420,834,2,16,158,201,75,455,530,159,78,62,110,154,1004,.496,.504,.125,.786
Andre Iguodala,DEN,.695,5.6,80,80,2779,396,879,305,592,91,287,155,270,82,341,423,433,139,52,206,127,1038,.451,.515,.317,.574
Jarrett Jack,GSW,.573,5.6,79,4,2349,387,857,305,654,82,203,167,198,21,222,243,439,60,11,157,134,1023,.452,.466,.404,.843
Robin Lopez,NOH,.329,5.6,82,82,2136,384,719,384,719,0,0,161,207,226,236,462,64,32,128,110,167,929,.534,.534,,.778
Kyle Lowry,TOR,.415,5.6,68,52,2020,250,623,149,344,101,279,190,239,56,265,321,435,94,24,157,218,791,.401,.433,.362,.795
Omer Asik,HOU,.549,5.5,82,82,2464,332,614,332,613,0,1,168,299,275,681,956,75,46,87,173,223,832,.541,.542,.000,.562
Lance Stephenson,IND,.605,5.5,78,72,2278,275,598,213,410,62,188,75,115,47,257,304,223,81,16,109,162,687,.460,.520,.330,.652
Ray Allen,MIA,.805,5.4,79,0,2035,292,651,153,319,139,332,140,158,40,177,217,135,67,15,103,129,863,.449,.480,.419,.886
Jamal Crawford,LAC,.683,5.4,76,0,2230,445,1016,296,620,149,396,216,248,22,106,128,193,79,13,146,71,1255,.438,.477,.376,.871
Ed Davis,TOT,,5.4,81,28,1631,260,482,260,482,0,0,103,167,152,308,460,63,38,85,63,191,623,.539,.539,,.617
Gordon Hayward,UTA,.524,5.4,72,27,2104,336,773,234,527,102,246,243,294,51,174,225,213,58,38,120,125,1017,.435,.444,.415,.827
Jason Kidd,NYK,.659,5.4,76,48,2043,152,409,38,84,114,325,40,48,50,273,323,249,125,25,76,125,458,.372,.452,.351,.833
Jeremy Lin,HOU,.549,5.4,82,82,2640,396,897,309,640,87,257,216,275,32,215,247,497,134,29,236,205,1095,.441,.483,.339,.785
Andre Miller,DEN,.695,5.4,82,11,2151,303,632,286,568,17,64,163,194,60,178,238,484,73,11,172,159,786,.479,.504,.266,.840
Kyrie Irving,CLE,.293,5.3,59,59,2048,484,1070,375,791,109,279,248,290,34,182,216,350,89,21,191,146,1325,.452,.474,.391,.855
Shawn Marion,DAL,.500,5.3,67,67,2010,355,690,332,617,23,73,79,101,146,379,525,163,75,47,103,111,812,.514,.538,.315,.782
Mario Chalmers,MIA,.805,5.2,77,77,2068,227,529,104,228,123,301,89,112,19,152,171,273,118,12,119,196,666,.429,.456,.409,.795
Nick Collison,OKC,.732,5.2,81,2,1583,176,296,176,292,0,4,60,78,123,210,333,121,51,30,69,197,412,.595,.603,.000,.769
Tristan Thompson,CLE,.293,5.2,82,82,2564,390,799,390,796,0,3,177,291,306,467,773,108,60,71,123,234,957,.488,.490,.000,.608
Tony Allen,MEM,.683,5.1,79,79,2109,284,638,281,614,3,24,134,187,121,242,363,98,119,44,94,211,705,.445,.458,.125,.717
Joe Johnson,BRK,.598,5.1,72,72,2642,445,1052,297,657,148,395,132,161,53,165,218,253,49,14,123,99,1170,.423,.452,.375,.820
Dirk Nowitzki,DAL,.500,5.0,53,47,1661,343,728,278,571,65,157,166,193,37,326,363,132,38,37,70,93,917,.471,.487,.414,.860
Isaiah Thomas,SAC,.341,5.0,79,62,2122,366,832,251,511,115,321,253,287,29,132,161,316,67,3,140,167,1100,.440,.491,.358,.882
Andray Blatche,BRK,.598,4.9,82,8,1555,346,676,343,654,3,22,148,216,161,256,417,85,86,54,123,163,843,.512,.524,.136,.685
JaVale McGee,DEN,.695,4.9,79,0,1433,303,527,302,526,1,1,110,186,158,223,381,24,30,157,90,184,717,.575,.574,1.000,.591
Dorell Wright,PHI,.415,4.9,79,8,1783,237,599,102,238,135,361,120,141,42,260,302,150,62,35,64,98,729,.396,.429,.374,.851
Jared Dudley,PHO,.305,4.8,79,50,2170,313,669,207,398,106,271,129,162,79,166,245,203,75,8,101,128,861,.468,.520,.391,.796
Kemba Walker,CHA,.256,4.8,82,82,2859,526,1244,419,912,107,332,296,371,60,223,283,471,160,31,200,153,1455,.423,.459,.322,.798
Brandon Bass,BOS,.506,4.7,81,69,2239,286,589,286,587,0,2,129,150,129,296,425,84,44,64,80,188,701,.486,.487,.000,.860
