Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Dan Roundfield,ATL,.488,7.1,73,72,2610,503,1038,503,1027,0,11,374,486,206,515,721,184,61,74,205,221,1380,.485,.490,.000,.770
Clark Kellogg,IND,.317,7.0,79,79,2676,619,1193,612,1172,7,21,261,340,230,489,719,234,121,28,218,242,1506,.519,.522,.333,.768
Dominique Wilkins,ATL,.488,7.0,81,81,2961,684,1429,684,1418,0,11,382,496,254,328,582,126,117,87,215,197,1750,.479,.482,.000,.770
Mychal Thompson,POR,.585,6.9,79,74,2648,487,929,487,927,0,2,266,399,235,453,688,308,84,108,235,237,1240,.524,.525,.000,.667
Kenny Carr,POR,.585,6.7,82,57,2455,518,923,518,918,0,5,247,367,208,434,642,157,68,33,202,274,1283,.561,.564,.000,.673
Artis Gilmore,SAS,.451,6.7,64,59,2034,351,556,351,553,0,3,280,390,213,449,662,70,36,132,149,229,982,.631,.635,.000,.718
Bob Lanier,MIL,.610,6.7,72,72,2007,392,685,392,682,0,3,194,274,141,314,455,186,58,51,163,228,978,.572,.575,.000,.708
Michael Cooper,LAL,.659,6.5,82,9,2387,273,549,235,428,38,121,155,185,53,209,262,482,113,67,148,267,739,.497,.549,.314,.838
James Worthy,LAL,.659,6.5,82,53,2415,495,890,495,884,0,6,195,257,157,358,515,207,77,70,181,244,1185,.556,.560,.000,.759
Maurice Lucas,PHO,.500,6.4,75,69,2309,451,908,451,903,0,5,293,383,208,517,725,203,55,39,177,235,1195,.497,.499,.000,.765
Cedric Maxwell,BOS,.756,6.4,80,78,2502,317,596,316,590,1,6,320,425,201,260,461,205,63,24,203,224,955,.532,.536,.167,.753
Andrew Toney,PHI,.634,6.4,78,72,2556,593,1125,581,1087,12,38,390,465,57,136,193,373,70,23,297,251,1588,.527,.534,.316,.839
Gene Banks,SAS,.451,6.2,80,66,2600,424,747,423,741,1,6,200,270,204,378,582,254,105,23,166,256,1049,.568,.571,.167,.741
Brad Davis,DAL,.524,6.2,81,81,2665,345,651,338,613,7,38,199,238,41,146,187,561,94,13,166,218,896,.530,.551,.184,.836
Walter Davis,PHO,.500,6.2,78,70,2546,652,1274,632,1187,20,87,233,270,38,164,202,429,107,12,213,202,1557,.512,.532,.230,.863
Ray Williams,NYK,.573,6.2,76,63,2230,418,939,393,858,25,81,263,318,67,200,267,449,162,26,219,274,1124,.445,.458,.309,.827
Tom Chambers,SEA,.512,6.1,82,44,2570,554,1110,554,1098,0,12,375,469,219,313,532,133,47,51,192,309,1483,.499,.505,.000,.800
Dan Issel,DEN,.463,6.1,76,66,2076,569,1153,565,1134,4,19,364,428,112,401,513,173,60,44,122,182,1506,.493,.498,.211,.850
Bobby Jones,PHI,.634,6.0,75,0,1761,226,432,226,431,0,1,167,213,92,231,323,187,107,103,101,199,619,.523,.524,.000,.784
Ralph Sampson,HOU,.354,6.0,82,82,2693,716,1369,715,1365,1,4,287,434,293,620,913,163,70,197,294,339,1720,.523,.524,.250,.661
Purvis Short,GSW,.451,6.0,79,76,2945,714,1509,692,1437,22,72,353,445,184,254,438,246,103,11,228,252,1803,.473,.482,.306,.793
Jamaal Wilkes,LAL,.659,6.0,75,74,2507,542,1055,540,1047,2,8,208,280,130,210,340,214,72,41,137,205,1294,.514,.516,.250,.743
Lester Conner,GSW,.451,5.9,82,82,2573,360,730,359,724,1,6,186,259,132,173,305,401,162,12,143,176,907,.493,.496,.167,.718
Gus Williams,SEA,.512,5.9,80,80,2818,598,1306,594,1281,4,25,297,396,67,137,204,675,189,25,232,151,1497,.458,.464,.160,.750
James Donaldson,SDC,.366,5.8,82,67,2525,360,604,360,604,0,0,249,327,165,484,649,90,40,139,171,214,969,.596,.596,,.761
Dave Greenwood,CHI,.329,5.7,78,76,2718,369,753,369,752,0,1,213,289,214,572,786,139,67,72,149,265,951,.490,.491,.000,.737
Dennis Johnson,BOS,.756,5.7,80,78,2665,384,878,380,846,4,32,281,330,87,193,280,338,93,57,172,251,1053,.437,.449,.125,.852
Kelly Tripucka,DET,.598,5.7,76,75,2493,595,1296,593,1279,2,17,426,523,119,187,306,228,65,17,190,190,1618,.459,.464,.118,.815
Greg Ballard,WSB,.427,5.6,82,82,2701,510,1061,508,1046,2,15,166,208,140,348,488,290,94,35,142,214,1188,.481,.486,.133,.798
Eddie Johnson,KCK,.463,5.6,82,82,2920,753,1552,733,1488,20,64,268,331,165,290,455,296,76,21,213,266,1794,.485,.493,.313,.810
George Gervin,SAS,.451,5.5,76,76,2584,765,1561,755,1537,10,24,427,507,106,207,313,220,79,47,224,219,1967,.490,.491,.417,.842
Mike Mitchell,SAS,.451,5.5,79,79,2853,779,1597,773,1583,6,14,275,353,188,382,570,93,62,73,141,251,1839,.488,.488,.429,.779
Tree Rollins,ATL,.488,5.5,77,76,2351,274,529,274,529,0,0,118,190,200,393,593,62,35,277,101,297,666,.518,.518,,.621
Norm Nixon,SDC,.366,5.4,82,82,3053,587,1270,576,1224,11,46,206,271,56,147,203,914,94,4,257,180,1391,.462,.471,.239,.760
World B. Free,CLE,.341,5.3,75,71,2375,626,1407,604,1338,22,69,395,504,89,128,217,226,94,8,154,214,1669,.445,.451,.319,.784
Gerald Henderson,BOS,.756,5.3,78,78,2088,376,718,356,661,20,57,136,177,68,79,147,300,117,14,161,209,908,.524,.539,.351,.768
Cliff Levingston,DET,.598,5.3,80,24,1746,229,436,229,433,0,3,125,186,234,311,545,109,44,78,77,281,583,.525,.529,.000,.672
John Long,DET,.598,5.3,82,82,2514,545,1155,544,1150,1,5,243,275,139,150,289,205,93,18,143,199,1334,.472,.473,.200,.884
Orlando Woolridge,CHI,.329,5.3,75,74,2544,570,1086,569,1084,1,2,303,424,130,239,369,136,71,60,188,253,1444,.525,.525,.500,.715
Jerry Sichting,IND,.317,5.2,80,80,2497,397,746,391,726,6,20,117,135,44,127,171,457,90,8,144,179,917,.532,.539,.300,.867
Junior Bridgeman,MIL,.610,5.1,81,10,2431,509,1094,503,1063,6,31,196,243,80,252,332,265,53,14,148,224,1220,.465,.473,.194,.807
Kyle Macy,PHO,.500,5.0,82,45,2402,357,713,334,643,23,70,95,114,49,137,186,353,123,6,116,181,832,.501,.519,.329,.833
LaSalle Thompson,KCK,.463,4.9,80,38,1915,333,637,333,637,0,0,160,223,260,449,709,86,71,145,168,327,826,.523,.523,,.717
Fat Lever,POR,.585,4.8,81,22,2010,313,701,310,686,3,15,159,214,96,122,218,372,135,31,125,178,788,.447,.452,.200,.743
Rick Mahorn,WSB,.427,4.8,82,82,2701,307,605,307,605,0,0,125,192,169,569,738,131,62,123,142,358,739,.507,.507,,.651
Kurt Nimphius,DAL,.524,4.8,82,46,2284,272,523,271,519,1,4,101,162,182,331,513,176,41,144,98,283,646,.520,.522,.250,.623
Kent Benson,DET,.598,4.7,82,58,1734,248,451,248,450,0,1,83,101,117,292,409,130,71,53,79,230,579,.550,.551,.000,.822
Joe Barry Carroll,GSW,.451,4.7,80,80,2962,663,1390,663,1389,0,1,313,433,235,401,636,198,103,142,268,244,1639,.477,.477,.000,.723
Dave Corzine,CHI,.329,4.7,82,82,2674,385,824,382,815,3,9,231,275,169,406,575,202,58,120,175,227,1004,.467,.469,.333,.840
Larry Drew,KCK,.463,4.6,73,73,2363,474,1026,471,1016,3,10,243,313,33,113,146,558,121,10,194,170,1194,.462,.464,.300,.776
Phil Hubbard,CLE,.341,4.6,80,6,1799,321,628,321,627,0,1,221,299,172,208,380,86,71,6,115,244,863,.511,.512,.000,.739
Lewis Lloyd,HOU,.354,4.6,82,82,2578,610,1182,607,1169,3,13,235,298,128,167,295,321,102,44,245,211,1458,.516,.519,.231,.789
Rodney McCray,HOU,.354,4.6,79,36,2081,335,672,334,668,1,4,182,249,173,277,450,176,53,54,120,205,853,.499,.500,.250,.731
Otis Birdsong,NJN,.549,4.5,69,57,2168,583,1147,578,1127,5,20,194,319,74,96,170,266,86,17,170,180,1365,.508,.513,.250,.608
John Drew,UTA,.549,4.5,81,4,1797,511,1067,505,1045,6,22,402,517,146,192,338,135,88,2,192,208,1430,.479,.483,.273,.778
James Edwards,PHO,.500,4.4,72,67,1897,438,817,438,816,0,1,183,254,108,240,348,184,23,30,140,254,1059,.536,.537,.000,.720
Sleepy Floyd,GSW,.451,4.4,77,73,2555,484,1045,476,1000,8,45,315,386,87,184,271,269,103,31,196,216,1291,.463,.476,.178,.816
Al Wood,SEA,.512,4.4,81,81,2236,467,945,464,924,3,21,223,271,94,181,275,166,64,32,126,207,1160,.494,.502,.143,.823
Frank Johnson,WSB,.427,4.3,82,81,2686,392,840,381,797,11,43,187,252,58,126,184,567,96,6,191,174,982,.467,.478,.256,.742
Albert King,NJN,.549,4.3,79,53,2103,465,946,462,924,3,22,232,295,125,263,388,203,91,33,208,258,1165,.492,.500,.136,.786
Allen Leavell,HOU,.354,4.3,82,27,2009,349,731,338,660,11,71,238,286,31,86,117,459,107,12,184,199,947,.477,.512,.155,.832
John Lucas,SAS,.451,4.3,63,39,1807,275,595,256,526,19,69,120,157,23,157,180,673,92,5,147,123,689,.462,.487,.275,.764
Pat Cummings,DAL,.524,4.2,80,80,2492,452,915,452,913,0,2,141,190,151,507,658,158,64,23,146,282,1045,.494,.495,.000,.742
Doc Rivers,ATL,.488,4.2,81,47,1938,250,541,248,529,2,12,255,325,72,148,220,314,127,30,174,286,757,.462,.469,.167,.785
Rory Sparrow,NYK,.573,4.2,79,74,2436,350,738,340,699,10,39,108,131,48,141,189,539,100,8,210,230,818,.474,.486,.256,.824
Mike Woodson,KCK,.463,4.2,71,12,1838,389,816,387,808,2,8,247,302,62,113,175,175,83,28,115,174,1027,.477,.479,.250,.818
Wayne Cooper,POR,.585,4.1,81,38,1662,304,663,304,656,0,7,185,230,176,300,476,76,26,106,110,247,793,.459,.463,.000,.804
T.R. Dunn,DEN,.463,4.1,80,74,2705,174,370,174,369,0,1,106,145,195,379,574,228,173,32,97,233,454,.470,.472,.000,.731
Vinnie Johnson,DET,.598,4.1,82,0,1909,426,901,422,882,4,19,207,275,130,107,237,271,44,19,135,196,1063,.473,.478,.211,.753
Caldwell Jones,HOU,.354,4.1,81,73,2506,318,633,317,630,1,3,164,196,168,414,582,156,46,80,158,335,801,.502,.503,.333,.837
Mark Olberding,KCK,.463,4.1,81,81,2160,249,504,249,503,0,1,261,318,119,326,445,192,50,28,166,291,759,.494,.495,.000,.821
Mike Gminski,NJN,.549,4.0,82,2,1655,237,462,237,459,0,3,147,184,161,272,433,92,37,70,120,162,621,.513,.516,.000,.799
