Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Dick McGuire,DET,.400,4.0,68,,1466,179,402,179,402,,,124,201,,,264,358,,,,112,482,.445,.445,,.617
Walter Dukes,DET,.400,3.9,66,,2140,314,871,314,871,,,376,508,,,883,80,,,,310,1004,.361,.361,,.740
Rudy LaRusso,MNL,.333,3.9,71,,2092,355,913,355,913,,,265,357,,,679,83,,,,222,975,.389,.389,,.742
Red Kerr,SYR,.600,3.8,75,,2372,436,1111,436,1111,,,233,310,,,913,167,,,,207,1105,.392,.392,,.752
Archie Dees,DET,.400,3.7,73,,1244,271,617,271,617,,,165,204,,,397,43,,,,188,707,.439,.439,,.809
K.C. Jones,BOS,.787,3.7,74,,1274,169,414,169,414,,,128,170,,,199,189,,,,109,466,.408,.408,,.753
Al Ferrari,STL,.613,3.3,71,,1567,216,523,216,523,,,176,225,,,162,188,,,,205,608,.413,.413,,.782
Dick Garmaker,TOT,,3.1,70,,1932,323,815,323,815,,,203,263,,,313,206,,,,186,849,.396,.396,,.772
Carl Braun,NYK,.360,3.0,54,,1514,285,659,285,659,,,129,154,,,168,270,,,,127,699,.432,.432,,.838
Hub Reed,TOT,,2.8,71,,1820,270,601,270,601,,,134,184,,,614,69,,,,230,674,.449,.449,,.728
Shellie McMillon,DET,.400,2.5,75,,1416,267,627,267,627,,,132,199,,,431,49,,,,198,666,.426,.426,,.663
Frank Selvy,TOT,,2.3,62,,1308,205,521,205,521,,,153,208,,,175,111,,,,101,563,.393,.393,,.736
Charlie Tyra,NYK,.360,2.3,74,,2033,406,952,406,952,,,133,189,,,598,80,,,,258,945,.426,.426,,.704
Dick Barnett,SYR,.600,2.2,57,,1235,289,701,289,701,,,128,180,,,155,160,,,,98,706,.412,.412,,.711
Joe Graboski,PHW,.653,2.2,73,,1269,217,583,217,583,,,131,174,,,358,111,,,,147,565,.372,.372,,.753
Slater Martin,STL,.613,2.2,64,,1756,142,383,142,383,,,113,155,,,187,330,,,,174,397,.371,.371,,.729
Gene Conley,BOS,.787,2.1,71,,1330,201,539,201,539,,,76,114,,,590,32,,,,270,478,.373,.373,,.667
Wayne Embry,CIN,.253,2.0,73,,1594,303,690,303,690,,,167,325,,,692,83,,,,226,773,.439,.439,,.514
Bob Hopkins,SYR,.600,1.9,75,,1616,257,660,257,660,,,136,174,,,465,55,,,,193,650,.389,.389,,.782
Hot Rod Hundley,MNL,.333,1.9,73,,2279,365,1019,365,1019,,,203,273,,,390,338,,,,194,933,.358,.358,,.744
Phil Jordon,CIN,.253,1.9,75,,2066,381,970,381,970,,,242,338,,,624,207,,,,227,1004,.393,.393,,.716
Jim Palmer,TOT,,1.9,74,,1482,246,574,246,574,,,119,174,,,389,70,,,,224,611,.429,.429,,.684
Med Park,CIN,.253,1.9,74,,1849,226,582,226,582,,,189,260,,,301,214,,,,180,641,.388,.388,,.727
Andy Johnson,PHW,.653,1.8,75,,1421,245,648,245,648,,,125,208,,,282,152,,,,196,615,.378,.378,,.601
Jack George,NYK,.360,1.5,69,,1604,250,650,250,650,,,155,202,,,197,240,,,,148,655,.385,.385,,.767
Bob Ferry,STL,.613,1.4,62,,875,144,338,144,338,,,76,119,,,233,40,,,,132,364,.426,.426,,.639
Bucky Bockhorn,CIN,.253,1.3,75,,2103,323,812,323,812,,,145,194,,,382,256,,,,249,791,.398,.398,,.747
Ed Fleming,MNL,.333,1.2,27,,413,59,141,59,141,,,53,69,,,87,38,,,,46,171,.418,.418,,.768
Johnny Green,NYK,.360,1.2,69,,1232,209,468,209,468,,,63,155,,,539,52,,,,195,481,.447,.447,,.406
Tom Hawkins,MNL,.333,1.2,69,,1467,220,579,220,579,,,106,164,,,428,54,,,,188,546,.380,.380,,.646
Jim Krebs,MNL,.333,1.2,75,,1269,237,605,237,605,,,98,136,,,327,38,,,,210,572,.392,.392,,.721
Dave Piontek,TOT,,1.1,77,,1833,292,728,292,728,,,129,202,,,461,118,,,,211,713,.401,.401,,.639
Phil Rollins,CIN,.253,1.1,72,,1235,158,386,158,386,,,77,127,,,180,233,,,,150,393,.409,.409,,.606
Larry Staverman,CIN,.253,1.1,49,,479,70,149,70,149,,,47,64,,,180,36,,,,98,187,.470,.470,,.734
Si Green,STL,.613,1.0,70,,1354,159,427,159,427,,,111,175,,,257,133,,,,150,429,.372,.372,,.634
Ernie Beck,PHW,.653,0.9,66,,809,114,294,114,294,,,27,32,,,127,72,,,,90,255,.388,.388,,.844
Al Bianchi,SYR,.600,0.8,69,,1256,211,576,211,576,,,109,155,,,179,169,,,,231,531,.366,.366,,.703
Ray Felix,TOT,,0.8,47,,882,136,355,136,355,,,70,112,,,340,31,,,,177,342,.383,.383,,.625
Ed Conlin,DET,.400,0.7,70,,1636,300,831,300,831,,,181,238,,,346,126,,,,158,781,.361,.361,,.761
Boo Ellis,MNL,.333,0.6,46,,671,64,185,64,185,,,51,76,,,236,27,,,,64,179,.346,.346,,.671
Joe Ruklick,PHW,.653,0.6,39,,384,85,214,85,214,,,26,36,,,137,24,,,,70,196,.397,.397,,.722
Win Wilfong,CIN,.253,0.6,72,,1992,283,764,283,764,,,161,207,,,352,265,,,,229,727,.370,.370,,.778
Connie Dierking,SYR,.600,0.5,71,,1119,192,526,192,526,,,108,188,,,456,54,,,,168,492,.365,.365,,.574
Gene Guarilia,BOS,.787,0.5,48,,423,58,154,58,154,,,29,41,,,85,18,,,,57,145,.377,.377,,.707
Vern Hatton,PHW,.653,0.5,67,,1049,127,356,127,356,,,53,87,,,159,82,,,,61,307,.357,.357,,.609
Barney Cable,TOT,,0.4,57,,715,109,290,109,290,,,44,67,,,225,39,,,,93,262,.376,.376,,.657
Billy Kenville,DET,.400,0.4,25,,365,47,131,47,131,,,33,41,,,71,46,,,,31,127,.359,.359,,.805
Earl Lloyd,DET,.400,0.4,68,,1610,237,665,237,665,,,128,160,,,322,89,,,,226,602,.356,.356,,.800
John Richter,BOS,.787,0.4,66,,808,113,332,113,332,,,59,117,,,312,27,,,,158,285,.340,.340,,.504
Steve Hamilton,MNL,.333,0.3,15,,247,29,77,29,77,,,18,23,,,58,7,,,,39,76,.377,.377,,.783
Cal Ramsey,TOT,,0.2,11,,195,39,96,39,96,,,19,33,,,66,9,,,,25,97,.406,.406,,.576
Whitey Bell,NYK,.360,0.1,31,,449,70,185,70,185,,,28,43,,,87,55,,,,59,168,.378,.378,,.651
Maury King,BOS,.787,0.1,1,,19,5,8,5,8,,,0,1,,,4,2,,,,3,10,.625,.625,,.000
Ron Sobie,TOT,,0.1,16,,234,37,108,37,108,,,31,37,,,48,21,,,,32,105,.343,.343,,.838
Bob Anderegg,NYK,.360,0.0,33,,373,55,143,55,143,,,23,42,,,69,29,,,,32,133,.385,.385,,.548
Jack McMahon,STL,.613,0.0,25,,334,33,93,33,93,,,16,29,,,24,49,,,,42,82,.355,.355,,.552
Chuck Noble,DET,.400,0.0,58,,1621,276,774,276,774,,,101,138,,,201,265,,,,172,653,.357,.357,,.732
Mike Farmer,NYK,.360,-0.1,67,,1536,212,568,212,568,,,70,83,,,385,57,,,,130,494,.373,.373,,.843
Slick Leonard,MNL,.333,-0.1,73,,2074,231,717,231,717,,,136,193,,,245,252,,,,171,598,.322,.322,,.705
Brendan McCann,NYK,.360,-0.1,4,,29,1,10,1,10,,,3,3,,,4,10,,,,2,5,.100,.100,,1.000
Johnny McCarthy,STL,.613,-0.1,75,,2383,240,730,240,730,,,149,226,,,301,328,,,,233,629,.329,.329,,.659
Jim Ray,SYR,.600,-0.1,4,,21,1,6,1,6,,,0,0,,,0,2,,,,3,2,.167,.167,,
Paul Seymour,SYR,.600,-0.1,4,,7,0,4,0,4,,,0,0,,,1,0,,,,1,0,.000,.000,,
Jim Loscutoff,BOS,.787,-0.2,28,,536,66,205,66,205,,,22,36,,,108,12,,,,108,154,.322,.322,,.611
Togo Palazzi,SYR,.600,-0.2,7,,70,13,41,13,41,,,4,8,,,14,3,,,,7,30,.317,.317,,.500
Guy Sparrow,PHW,.653,-0.2,11,,80,14,45,14,45,,,2,8,,,23,6,,,,20,30,.311,.311,,.250
Wayne Stevens,CIN,.253,-0.2,8,,49,3,19,3,19,,,7,10,,,16,4,,,,4,13,.158,.158,,.700
Tony Windis,DET,.400,-0.2,9,,193,16,60,16,60,,,4,6,,,47,32,,,,20,36,.267,.267,,.667
Nick Mantis,MNL,.333,-0.3,10,,71,10,39,10,39,,,1,2,,,6,9,,,,8,21,.256,.256,,.500
Bobby Smith,MNL,.333,-0.3,10,,130,13,54,13,54,,,11,16,,,33,14,,,,10,37,.241,.241,,.688
Gary Alcorn,DET,.400,-1.3,58,,670,91,312,91,312,,,48,84,,,279,22,,,,123,230,.292,.292,,.571
Woody Sauldsberry,PHW,.653,-1.8,71,,1848,325,974,325,974,,,55,103,,,447,112,,,,203,705,.334,.334,,.534
Larry Foust,TOT,,,72,,1964,312,766,312,766,,,253,320,,,621,96,,,,241,877,.407,.407,,.791
Dave Gambee,TOT,,,61,,656,117,291,117,291,,,69,106,,,229,38,,,,83,303,.402,.402,,.651
Chuck Share,TOT,,,41,,651,59,151,59,151,,,53,80,,,221,62,,,,142,171,.391,.391,,.663
