Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Andre Iguodala,PHI,.488,9.6,82,82,3242,582,1277,481,970,101,307,365,506,85,361,446,391,171,49,214,187,1630,.456,.496,.329,.721
Antawn Jamison,WAS,.524,9.2,79,79,3061,618,1417,498,1063,120,354,333,438,215,591,806,120,106,34,113,195,1689,.436,.468,.339,.760
Monta Ellis,GSW,.585,9.0,81,72,3071,652,1227,640,1175,12,52,320,417,133,271,404,315,124,27,173,195,1636,.531,.545,.231,.767
Hedo Turkoglu,ORL,.634,9.0,82,82,3026,556,1219,390,804,166,415,324,391,83,388,471,409,74,25,246,244,1602,.456,.485,.400,.829
Baron Davis,GSW,.585,8.7,82,82,3196,650,1526,477,1001,173,525,318,424,96,289,385,623,191,43,232,247,1791,.426,.477,.330,.750
Jason Terry,DAL,.622,8.6,82,34,2579,471,1008,335,645,136,363,191,223,30,178,208,264,88,18,92,170,1269,.467,.519,.375,.857
Marcus Camby,DEN,.610,8.5,79,79,2758,286,635,280,615,6,20,143,202,230,807,1037,259,85,285,118,216,721,.450,.455,.300,.708
Mike Dunleavy,IND,.439,8.5,82,82,2953,532,1117,367,728,165,389,336,403,59,365,424,288,86,31,190,208,1565,.476,.504,.424,.834
Pau Gasol,TOT,,8.4,66,66,2351,475,890,471,874,4,16,292,362,155,398,553,211,30,98,124,139,1246,.534,.539,.250,.807
Kevin Martin,SAC,.463,8.4,61,57,2216,417,914,310,648,107,266,502,578,48,225,273,129,62,5,131,150,1443,.456,.478,.402,.869
David West,NOH,.683,8.4,76,76,2870,629,1305,623,1280,6,25,300,353,180,495,675,177,62,99,165,208,1564,.482,.487,.240,.850
Andre Miller,PHI,.488,8.3,82,82,3016,569,1156,566,1122,3,34,257,333,95,229,324,565,105,6,206,181,1398,.492,.504,.088,.772
Yao Ming,HOU,.671,8.3,55,55,2044,432,852,432,850,0,2,345,406,172,422,594,129,25,111,183,171,1209,.507,.508,.000,.850
Carmelo Anthony,DEN,.610,8.2,77,77,2806,728,1481,670,1317,58,164,464,590,178,393,571,259,98,39,253,253,1978,.492,.509,.354,.786
Shane Battier,HOU,.671,8.2,80,78,2907,265,619,126,250,139,369,75,101,131,276,407,155,77,90,78,196,744,.428,.504,.377,.743
Peja Stojakovic,NOH,.683,8.1,77,77,2711,451,1026,220,502,231,524,130,140,64,267,331,96,57,10,61,127,1263,.440,.438,.441,.929
Andris Biedrins,GSW,.585,8.0,76,59,2078,340,543,340,543,0,0,116,187,256,488,744,75,56,94,85,262,796,.626,.626,,.620
Josh Howard,DAL,.622,8.0,76,76,2757,567,1247,500,1037,67,210,312,384,120,412,532,164,59,32,114,202,1513,.455,.482,.319,.813
Brandon Roy,POR,.500,8.0,74,74,2792,531,1170,458,955,73,215,281,373,81,267,348,430,79,16,136,147,1416,.454,.480,.340,.753
Ronnie Brewer,UTA,.659,7.8,76,76,2088,354,634,343,584,11,50,195,257,97,121,218,134,129,19,69,110,914,.558,.587,.220,.759
Vince Carter,NJN,.415,7.7,76,72,2959,587,1287,489,1014,98,273,350,429,112,341,453,389,93,33,181,241,1622,.456,.482,.359,.816
Richard Hamilton,DET,.720,7.7,72,72,2424,499,1030,437,889,62,141,184,221,75,160,235,299,73,10,132,171,1244,.484,.492,.440,.833
Al Jefferson,MIN,.268,7.7,82,82,2919,721,1441,721,1436,0,5,284,394,308,603,911,117,74,119,167,222,1726,.500,.502,.000,.721
Josh Childress,ATL,.451,7.6,76,0,2274,327,573,305,513,22,60,222,275,174,199,373,117,71,43,98,129,898,.571,.595,.367,.807
Richard Jefferson,NJN,.415,7.6,82,82,3200,619,1328,542,1115,77,213,542,679,93,249,342,252,76,21,199,225,1857,.466,.486,.362,.798
Rasheed Wallace,DET,.720,7.6,77,76,2346,376,870,264,555,112,315,115,150,84,427,511,137,91,129,86,213,979,.432,.476,.356,.767
Tayshaun Prince,DET,.720,7.5,82,82,2694,421,940,368,794,53,146,185,241,109,289,398,268,42,33,91,90,1080,.448,.463,.363,.768
David Lee,NYK,.280,7.4,81,29,2356,341,618,341,616,0,2,194,237,242,482,724,95,55,29,97,210,876,.552,.554,.000,.819
Shawn Marion,TOT,,7.4,63,62,2315,400,787,334,589,66,198,106,150,136,507,643,138,125,85,86,150,972,.508,.567,.333,.707
Jason Richardson,CHA,.390,7.4,82,82,3149,648,1468,405,869,243,599,249,331,80,361,441,258,116,57,166,241,1788,.441,.466,.406,.752
Danny Granger,IND,.439,7.3,80,80,2876,537,1205,366,782,171,423,322,378,93,393,486,166,95,84,171,290,1567,.446,.468,.404,.852
Caron Butler,WAS,.524,7.2,58,58,2314,439,943,373,758,66,185,236,262,93,295,388,284,128,20,150,160,1180,.466,.492,.357,.901
Rajon Rondo,BOS,.805,7.2,77,77,2306,351,713,346,694,5,19,107,175,78,244,322,393,129,13,147,187,814,.492,.499,.263,.611
Andrei Kirilenko,UTA,.659,7.1,72,72,2217,275,544,231,428,44,116,198,257,121,218,339,285,86,109,140,165,792,.506,.540,.379,.770
Joe Johnson,ATL,.451,7.0,82,82,3343,647,1497,478,1053,169,444,316,379,83,284,367,474,84,18,223,168,1779,.432,.454,.381,.834
Tony Parker,SAS,.683,7.0,69,68,2312,515,1043,498,977,17,66,248,347,30,191,221,411,55,8,164,93,1295,.494,.510,.258,.715
Samuel Dalembert,PHI,.488,6.9,82,82,2724,339,661,339,660,0,1,186,263,304,545,849,45,40,192,155,269,864,.513,.514,.000,.707
Corey Maggette,LAC,.280,6.9,70,65,2502,458,1000,380,797,78,203,553,681,78,316,394,189,71,7,195,210,1547,.458,.477,.384,.812
Brendan Haywood,WAS,.524,6.8,80,80,2228,316,599,316,599,0,0,216,294,273,303,576,71,31,133,108,216,848,.528,.528,,.735
Antonio McDyess,DET,.720,6.7,78,78,2285,293,600,293,598,0,2,97,156,204,462,666,89,61,53,75,246,683,.488,.490,.000,.622
Mehmet Okur,UTA,.659,6.7,72,72,2390,374,841,260,547,114,294,185,230,132,424,556,145,55,29,104,236,1047,.445,.475,.388,.804
Jeff Foster,IND,.439,6.5,77,52,1884,205,373,205,370,0,3,86,145,264,404,668,129,56,32,62,221,496,.550,.554,.000,.593
Brad Miller,SAC,.463,6.5,72,72,2513,337,728,309,638,28,90,262,309,167,514,681,264,69,74,164,247,964,.463,.484,.311,.848
Luis Scola,HOU,.671,6.5,82,39,2024,345,670,345,667,0,3,157,235,174,351,525,106,60,19,105,235,847,.515,.517,.000,.668
Jason Maxiell,DET,.720,6.3,82,7,1768,240,446,240,445,0,1,171,270,177,256,433,46,21,94,71,183,651,.538,.539,.000,.633
LaMarcus Aldridge,POR,.500,6.2,76,76,2649,561,1160,560,1153,1,7,227,298,220,358,578,122,55,94,126,240,1350,.484,.486,.143,.762
Troy Murphy,IND,.439,6.2,75,61,2106,315,693,221,457,94,236,192,241,108,435,543,165,49,32,96,217,916,.455,.484,.398,.797
Anthony Parker,TOR,.500,6.2,82,82,2634,395,829,262,525,133,304,102,125,50,284,334,183,79,17,87,157,1025,.476,.499,.438,.816
Kendrick Perkins,BOS,.805,6.2,78,78,1912,214,348,214,347,0,1,114,183,145,329,474,84,31,114,125,242,542,.615,.617,.000,.623
James Posey,BOS,.805,6.2,74,2,1821,173,414,67,135,106,279,93,115,30,292,322,114,72,19,65,182,545,.418,.496,.380,.809
Zydrunas Ilgauskas,CLE,.549,6.1,73,73,2222,417,879,417,878,0,1,195,243,263,419,682,104,34,120,135,247,1029,.474,.475,.000,.802
Fabricio Oberto,SAS,.683,6.1,82,64,1644,180,296,180,295,0,1,37,61,153,277,430,95,37,20,51,203,397,.608,.610,.000,.607
Erick Dampier,DAL,.622,6.0,72,64,1755,178,277,178,277,0,0,84,146,207,332,539,63,24,106,80,226,440,.643,.643,,.575
Grant Hill,PHO,.671,5.9,70,68,2222,358,712,325,608,33,104,170,196,74,279,353,203,65,56,96,153,919,.503,.535,.317,.867
Jason Kidd,TOT,,5.9,80,80,2906,305,793,186,481,119,312,135,165,94,506,600,806,136,26,266,165,864,.385,.387,.381,.818
Tracy McGrady,HOU,.671,5.8,66,62,2440,548,1307,462,1012,86,295,245,358,42,297,339,387,68,30,160,91,1427,.419,.457,.292,.684
Emeka Okafor,CHA,.390,5.8,82,82,2718,460,860,460,860,0,0,213,374,255,621,876,70,62,138,164,241,1133,.535,.535,,.570
Michael Redd,MIL,.317,5.8,72,71,2702,550,1243,420,884,130,359,402,490,85,224,309,247,65,13,181,120,1632,.442,.475,.362,.820
Josh Smith,ATL,.451,5.8,81,81,2873,518,1133,493,1034,25,99,333,469,161,506,667,272,123,227,245,269,1394,.457,.477,.253,.710
Derek Fisher,LAL,.695,5.7,82,82,2249,339,777,227,501,112,276,166,188,24,146,170,239,86,3,90,188,956,.436,.453,.406,.883
Jamario Moon,TOR,.500,5.7,78,75,2166,279,575,239,453,40,122,63,85,92,392,484,90,80,108,51,152,661,.485,.528,.328,.741
Marvin Williams,ATL,.451,5.7,80,80,2765,424,918,423,908,1,10,336,409,119,338,457,137,81,33,127,225,1185,.462,.466,.100,.822
Devin Harris,TOT,,5.6,64,61,2022,321,693,265,526,56,167,248,301,28,145,173,369,90,10,161,190,946,.463,.504,.335,.824
Jameer Nelson,ORL,.634,5.6,69,62,1961,283,603,219,449,64,154,125,151,28,215,243,383,63,4,141,167,755,.469,.488,.416,.828
Leandro Barbosa,PHO,.671,5.5,82,12,2421,472,1021,308,599,164,422,175,213,40,191,231,216,75,18,117,195,1283,.462,.514,.389,.822
Al Horford,ATL,.451,5.5,81,77,2540,333,668,333,663,0,5,155,212,248,537,785,124,60,76,137,267,821,.499,.502,.000,.731
Al Harrington,GSW,.585,5.4,81,59,2190,401,923,248,515,153,408,147,190,107,332,439,132,74,16,90,266,1102,.434,.482,.375,.774
Paul Millsap,UTA,.659,5.2,82,2,1702,253,502,253,498,0,4,155,229,167,293,460,81,72,73,87,269,661,.504,.508,.000,.677
Ben Gordon,CHI,.402,5.1,72,27,2291,464,1069,322,723,142,346,266,293,40,181,221,213,55,8,150,171,1336,.434,.445,.410,.908
Rafer Alston,HOU,.671,5.0,74,74,2526,364,924,221,517,143,407,98,137,28,232,260,392,98,18,160,139,969,.394,.427,.351,.715
Jamal Crawford,NYK,.280,5.0,80,80,3190,570,1391,394,897,176,494,329,381,37,170,207,398,81,17,192,144,1645,.410,.439,.356,.864
Rudy Gay,MEM,.268,5.0,81,81,3000,625,1355,491,968,134,387,248,316,140,359,499,158,111,79,190,230,1632,.461,.507,.346,.785
Kenyon Martin,DEN,.610,5.0,71,71,2159,376,699,374,688,2,11,123,212,105,356,461,90,88,85,91,235,877,.538,.544,.182,.580
Mike Miller,MEM,.268,5.0,70,70,2474,414,824,259,465,155,359,164,212,51,416,467,240,35,16,182,145,1147,.502,.557,.432,.774
Keith Bogans,ORL,.634,4.9,82,35,2198,241,588,93,179,148,409,81,110,42,224,266,104,59,10,53,164,711,.410,.520,.362,.736
Maurice Evans,TOT,,4.9,75,47,1720,262,545,181,336,81,209,59,83,92,126,218,81,46,10,40,142,664,.481,.539,.388,.711
Andrew Bogut,MIL,.317,4.8,78,78,2720,465,910,465,903,0,7,189,322,245,518,763,199,64,135,172,254,1119,.511,.515,.000,.587
Andrew Bynum,LAL,.695,4.8,35,25,1008,189,297,189,297,0,0,82,118,105,251,356,61,12,72,52,98,460,.636,.636,,.695
Ryan Gomes,MIN,.268,4.8,82,74,2434,392,857,333,678,59,179,190,229,133,342,475,145,65,10,96,154,1033,.457,.491,.330,.830
